external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene_id,status
ABCB6,631.9546010463874,-0.07038807229545971,0.18713624926232805,-0.37460556472444834,0.7079538338756889,0.8342315286789772,10058,stable
ABCB7,1675.5222478929572,-0.45968275333259173,0.2007150254907176,-2.09750867138143,0.03594857036890267,0.12631534372337333,22,stable
ABCB8,2513.2956011390297,-0.1700457115229287,0.18056989584651767,-0.952953781038822,0.3406134889682107,0.5388380605189919,11194,stable
ABCB9,558.872765604077,0.34384863671116334,0.22726576356122466,1.4513694784114433,0.14667700395845232,0.31416790958301877,23457,stable
ABCC1,14147.367897350772,-0.06274479995024143,0.16347851067943325,-0.3052024279631823,0.7602119833269158,0.8674596692793916,4363,stable
ABCC10,2874.684089228545,0.009149772562652425,0.20620390603689998,0.012627888876849198,0.9899246702050284,0.9956003013767725,89845,stable
ABCC2,133.35939976112945,0.05267444837222086,0.24546130299748722,0.27490962220822074,0.7833856744237948,0.8818795513635953,1244,stable
ABCC3,572.3906935220707,0.49182418486106577,0.2706146474181254,1.474730830485812,0.1402849238553978,0.30589124921984967,8714,stable
ABCC4,2586.7863063226673,0.3060442278693559,0.2230124086114995,1.541769200037826,0.12312968911570925,0.2813056525177783,10257,stable
ABCC5,2167.7334508181784,-0.12704624561711453,0.19362373618546916,-0.8228298087417618,0.4106047827818062,0.6070750256405282,10057,stable
ABCC6,357.53833088944623,0.42948473964758144,0.2287824922354652,1.721111521247507,0.0852305890216598,0.22068485624580944,368,stable
ABCC9,2389.4543450951237,0.7381710492824921,0.22482307604806614,3.199182725454166,0.0013781778847978855,0.019735132295915298,10060,mRNA_up
ABCD1,792.6516195823341,-0.2492910030329936,0.23755017521625862,-0.9135603923442639,0.3609478864639285,0.5588271038018348,215,stable
ABCD2,188.82376960343262,-0.3225118322193375,0.26549803713263537,-1.1594650832200182,0.24626666117826554,0.43816369063931865,225,stable
ABCD3,2368.2431168150924,0.010701484457488952,0.20675714854440677,0.12861863558638667,0.8976594197245419,0.9458288298275214,5825,stable
ABCD4,2275.103533601109,-0.08944680773154803,0.16231448691158998,-0.6138545090387104,0.5393114733400415,0.7155692728526866,5826,stable
ABCE1,7571.331387218304,-0.08317533186849502,0.22869458221807826,-0.17814153767019872,0.858611821370961,0.9246673320897221,6059,stable
ABCF1,5925.6882860915175,-0.42506545446261157,0.21158029927875854,-1.9483294348078075,0.05137555730266223,0.1581653354619437,23,stable
ABCF2,4660.309202691771,-0.5091121593451329,0.21532074920590183,-2.2293962473576214,0.025787551703927235,0.10342042645728379,10061,stable
ABCF3,1981.7801650624554,-0.4961325808140651,0.16003905082633743,-3.1067436984893746,0.0018916032337122808,0.02279430727044079,55324,stable
ABCG1,1706.121743478405,-0.17244653707169302,0.2669612968609398,-0.6078825961804101,0.5432653431951094,0.7182123080079795,9619,stable
ABHD1,232.30492162408095,0.3238293266076975,0.22791061460839276,1.2844478741875744,0.1989852910962268,0.38252423539502967,84696,stable
ABHD10,1497.6147238883343,-0.4117249074305493,0.22376221606551716,-1.681873065586032,0.09259345658589062,0.233426298484424,55347,stable
ABHD11,666.3902950944627,-0.2511835225093223,0.1932704587697958,-1.2792342164054145,0.20081459007541597,0.384791901724927,83451,stable
ABHD12,1733.5983723324223,0.3413375350892914,0.2302768819149259,1.489246398797739,0.13642249673761883,0.30046492872894337,26090,stable
ABHD12B,533.7522693312427,-0.5777502714922615,0.2715571259181547,-1.8497339144897846,0.06435190986929352,0.18336483285937444,145447,stable
ABHD13,878.1174470793372,0.27316675689773423,0.19824910461673512,1.2528906169413998,0.2102455171170382,0.39572309246126336,84945,stable
ABHD14A,382.20613445988914,0.12161066502557479,0.19203926873438684,0.6565507609388672,0.5114698182716058,0.6938815547968937,25864,stable
ABHD14A-ACY1,123.16198057975168,0.18143172118133594,0.2340227304540966,0.6903668231486592,0.48996353492406913,0.6766100328242268,100526760,stable
ABHD14B,1799.2371740062752,-0.15801624013015966,0.23096860263225882,-0.6389039019196301,0.522885449494265,0.7032395914583116,84836,stable
ABHD15,1524.4217335230524,-0.31211323526836465,0.21708258912294104,-1.3881289674473347,0.16509777722214145,0.338723997127298,116236,stable
ABHD16A,1300.8042058974363,-0.41975653461034207,0.16834669868868124,-2.511338248131998,0.01202743911047466,0.06475300957359355,7920,stable
ABHD17A,4858.243746722097,-0.44870003975069095,0.1652935206007873,-2.7320792662220033,0.006293599726391781,0.04485155285333796,81926,stable
ABHD17B,2218.254529653945,0.14700577685826566,0.21328373670011308,0.7991026724860345,0.42423088015029753,0.6193950155214643,51104,stable
ABHD17C,498.978384987104,-0.4586017669934768,0.26003582749769233,-1.7100102494585263,0.08726397775256664,0.2241739383934213,58489,stable
ABHD18,1576.6493795417189,0.19307112484775033,0.16913846208600342,1.0898189207736435,0.27579291761295294,0.4698859502835014,80167,stable
ABHD2,4247.801734268923,0.009613916308055272,0.18629546679758988,0.0070373505792006635,0.9943850529699935,0.9974841246436376,11057,stable
ABHD3,3078.3678716576283,0.10716584611330107,0.14267112204071988,0.7664144210032708,0.443429754783599,0.6360069049106385,171586,stable
ABHD4,254.56532785925071,-0.6013095288879649,0.269300555439355,-2.1987312885003667,0.027897034789578265,0.10807290523181699,63874,stable
ABHD5,415.7384326583579,0.030396088371311275,0.1998782056468936,0.18303916096448247,0.8547672916400072,0.9225329225929451,51099,stable
ABHD6,507.3607229243816,-0.0786462043105596,0.22319742705359125,-0.3765090703023751,0.7065384736212086,0.8336094651286452,57406,stable
ABHD8,662.5795548440042,-0.4383714822241734,0.2145471197885822,-1.9577127866788102,0.05026372399223064,0.15593977745563078,79575,stable
ABI1,6329.094796585227,-0.03611886553530104,0.17238280741473497,-0.16422385165276313,0.869554925108533,0.9305016800424285,10006,stable
ABI2,2492.745450390317,0.04858173840232888,0.2253327672417546,0.0445225540576795,0.9644878742620986,0.9821003629564482,10152,stable
ABI3,1884.882388102771,-0.6822067152393105,0.21781776667366984,-3.0813512748452694,0.0020606338995887044,0.024012285253313677,51225,mRNA_down
ABI3BP,1282.905351719939,0.48342149489440805,0.27147369604542754,1.5436351163429054,0.12267675285945333,0.2806244715406643,25890,stable
ABL1,4909.336217804458,-0.4453075507605704,0.2169807035382926,-1.9603735221933967,0.04995214829521282,0.15546002167647086,25,stable
ABL2,4012.5085361971824,-8.5443906722008e-5,0.2052810759559484,0.11316293435151492,0.9099013809596354,0.9530844843789427,27,stable
ABLIM1,12774.76954575766,0.06093608728388599,0.21441299183434834,0.365158729489062,0.714992923351335,0.8388825213708968,3983,stable
ABLIM3,174.09083502672814,0.14820269948446924,0.22155870545001424,0.7028534749366689,0.4821470678608082,0.6698033841590504,22885,stable
ABO,329.3647407772934,0.41465182439183523,0.2603247108459198,1.3257449087599102,0.18492420663594514,0.3639203674568334,28,stable
ABR,12906.26037494476,-0.13458564092525,0.24651995097424356,-0.4994145546760626,0.6174873677673884,0.7728261149079175,29,stable
ABRACL,660.0906438578685,-0.1412935500564382,0.2462116599268088,-0.7136385275777812,0.47545072729131027,0.6643921871699996,58527,stable
ABT1,1680.1415704411795,-0.5119877396612329,0.20809049405666416,-2.327072746976877,0.01996139373039335,0.08862374648558503,29777,stable
ABTB1,804.0453241685051,-0.49067542627373617,0.24086044597958395,-2.1743706066731128,0.029677313700290114,0.11247852010007776,80325,stable
ABTB2,251.21656552725986,0.7065738752553419,0.2585648687080683,2.605134208835118,0.009183827850223007,0.05543213655833528,25841,stable
AC000068.5,140.38938257763203,0.051853897968657074,0.24535012223635533,0.22781891892852946,0.8197870182324009,0.9028311354449589,NA,stable
AC000120.7,162.2918832785459,0.4491767996671109,0.230920286601927,1.789070332372448,0.07360348936870327,0.20108681941079007,NA,stable
AC000123.2,1000.7973454470828,0.6316841410933903,0.2112454556019993,2.8871409983076615,0.003887599721883914,0.03434794297823983,NA,mRNA_up
AC000367.1,270.3536035880391,0.6778445075961861,0.20552013243699133,3.1942694638682334,0.001401852001580042,0.019938503130581004,NA,mRNA_up
AC000403.4,160.98621332779211,0.631062592288767,0.22983935725544896,2.6449548799602898,0.008170181054798118,0.05190220733904348,NA,stable
AC002310.12,317.91747441832354,0.34012598562596624,0.17234674710998857,1.951344142969574,0.05101612125611759,0.15737524857172014,NA,stable
AC002398.9,119.95278568746939,-1.1559960804212406,0.26508123854629984,-4.3933542864136985,1.1161500979769227e-5,0.0020828828307586636,NA,mRNA_down
AC002400.1,444.92155985702635,0.9560181110474791,0.2424124708840178,3.745757176225825,1.7985049300717196e-4,0.007378289949239191,NA,mRNA_up
AC002429.5,112.68593932784638,0.27434105957482424,0.23479619762678355,1.100144638737124,0.2712691071784893,0.46559981424577174,NA,stable
AC002519.8,146.9480950863538,0.6472037383169288,0.23844050809887016,2.4804974839148337,0.013119918973572803,0.0684227616451227,NA,stable
AC002543.2,159.75004978391647,0.6131100965725742,0.2591007359256766,2.4978568904983396,0.012494662353539233,0.06627920999138211,NA,stable
AC002551.1,117.53335301171512,0.39649128253484656,0.22540688524475058,1.66692271437258,0.09552977362788873,0.23836440774835477,NA,stable
AC003003.5,207.25690127002997,0.6950213786799952,0.23153283027955693,2.8712203962135305,0.004088903311942867,0.035383932051961914,NA,mRNA_up
AC003104.1,162.48680605261148,0.8236801564281392,0.2619978719206833,2.8024610288542955,0.005071434318121526,0.03975928953313152,NA,mRNA_up
AC003989.4,154.71218315489259,0.5219829780127192,0.25574162205635287,1.9836264164739348,0.04729750207365322,0.15018124165843538,NA,stable
AC003991.3,588.8036899414154,1.0577245805754594,0.2635175997284199,3.633965212252268,2.790985099581592e-4,0.009092179420579946,NA,mRNA_up
AC004019.13,208.37615277363253,0.6227772850222031,0.2271061098601822,2.5778027886163084,0.00994307267675852,0.05811917524353123,NA,stable
AC004057.1,1125.0665013956893,-0.5288313457410428,0.26404409935604356,-1.985446284149005,0.047094840824576635,0.149835087754746,NA,stable
AC004076.5,228.11729825214843,0.6293890900820603,0.2264719259081251,2.6509047101006913,0.008027648651553743,0.0514755131905086,NA,stable
AC004076.7,166.0105302084314,0.378504192147306,0.20352816157350787,1.8306490949354048,0.0671529356652583,0.18875904466749285,NA,stable
AC004156.3,402.86237373473705,0.8857440382920543,0.22469434653656029,3.76605047165583,1.6585027919218377e-4,0.00713111938596405,NA,mRNA_up
AC004158.3,179.36634468573587,0.7141178033261586,0.2297071526486063,2.983131345287599,0.002853155240927455,0.028667741203590898,NA,mRNA_up
AC004237.1,544.615389061792,0.8846849422708741,0.23613465826582059,3.5481145440147226,3.879994461892517e-4,0.010559374060942867,NA,mRNA_up
AC004381.6,585.2282327207931,-0.03216657947244557,0.22250956419903523,-0.0863458726930124,0.9311914734795458,0.9645853732789292,NA,stable
AC004490.1,131.75730197631796,0.010482881956697295,0.23750965651606726,-0.11577539154090358,0.9078305540466175,0.9519145533760425,NA,stable
AC004813.1,535.7776706607744,0.38407755528724863,0.24048180965688493,1.4047242044387371,0.16010330537846798,0.33225423134355603,NA,stable
AC004878.2,125.05497375440086,0.5221020379728405,0.2668694879478001,1.815483656858444,0.0694496152848272,0.1928646968002127,NA,stable
AC004893.11,885.3297677588076,0.19333802450447155,0.1941651232700072,0.9107614530749351,0.3624210767784137,0.5604895704792439,NA,stable
AC004906.3,130.2821965257743,0.073124345214035,0.25158315731761727,0.16459714160865233,0.8692610811963855,0.9305016800424285,NA,stable
AC004941.3,194.9161426256872,0.5404120558267421,0.22007234309897236,2.3801902857037334,0.0173037000777938,0.08073688040488912,NA,stable
AC004951.6,2181.291007917547,0.07433159182826544,0.23769034821856017,0.1418462695538556,0.8872014357243468,0.9396523382137107,NA,stable
AC004980.7,769.6681008049028,0.11805059694429224,0.2176588376209949,0.5233519410700926,0.6007293616035148,0.7614242397563743,NA,stable
AC005086.3,120.63703869455992,0.41773990472531713,0.23680620078215003,1.581455640563338,0.11377389397976448,0.2669200856254157,NA,stable
AC005154.6,3455.1573806144397,0.4460847247017774,0.2141336501511411,1.8663422164892547,0.061993501914798674,0.1787857825369242,NA,stable
AC005235.1,187.72506299354959,1.0066731235444255,0.2461602072521379,3.8789853854348246,1.0489305580500703e-4,0.005589870442266831,NA,mRNA_up
AC005253.2,238.91338753770188,0.48668642516526517,0.23087627171739764,1.9300428079401213,0.05360153386184886,0.1628743829364011,NA,stable
AC005301.9,508.55155064658345,0.7662144791450111,0.23677354335179013,3.0246805064483815,0.0024889589931396854,0.026561514223366476,NA,mRNA_up
AC005363.9,159.54390955547288,-0.011536658957619827,0.27193467707283187,0.017428594775900218,0.9860946972850436,0.9934442998028755,NA,stable
AC005519.4,163.208076776873,0.41201514827161057,0.24452486578062285,1.467527366318469,0.14223265035951507,0.3083813354003133,NA,stable
AC005537.2,141.8973872095794,0.5249407339904573,0.22975826454983722,2.151884605698428,0.031406444008689305,0.11611076116494574,NA,stable
AC005538.3,95.1219226886912,-0.0026062805042222424,0.2541290651752595,0.003488654896201154,0.997216461766627,0.9982835106497442,NA,stable
AC005540.3,505.34665008129775,0.2395979259215955,0.2726252473184567,0.9520132088599096,0.34109028301547634,0.5392377361979555,NA,stable
AC005562.1,819.6307073437281,-0.1871365236701331,0.1435652494975609,-1.314935836316857,0.1885314675639983,0.3684426034324859,NA,stable
AC005614.3,175.7633303396001,0.8034078112988196,0.2340314513170883,3.3220853971455115,8.934734410692686e-4,0.015580174150483685,NA,mRNA_up
AC005618.6,174.53889274618768,0.877427134208287,0.262622092185887,3.098725928568147,0.0019435472064666165,0.023156611227718272,NA,mRNA_up
AC005682.5,1072.621901562873,0.14342140096877987,0.2557492186790322,0.6854863349442035,0.49303708076529734,0.6793278056036334,NA,stable
AC005682.6,150.65573105581825,-0.4247820846986109,0.26996409887753603,-1.4087717317474715,0.15890267642626418,0.3308916867835154,NA,stable
AC005754.8,126.2008481502015,0.6603663359053077,0.23099266219771536,2.648766522820404,0.008078612120509213,0.05160667904653494,NA,stable
AC005785.2,167.607754843809,0.20460062520683725,0.2704962265564625,0.6206535091842597,0.5348276246367778,0.711602876002887,NA,stable
AC005786.6,139.01265433142476,0.5722923088938374,0.24176644472898912,2.1902226919419223,0.028508090307072912,0.10925557721382,NA,stable
AC005863.1,127.62047487895431,0.449969981797253,0.2268323293214765,1.8907567456383523,0.058656823620542926,0.17253815017815596,NA,stable
AC006011.4,269.75314941859534,-0.6837643443841557,0.27286120991380597,-2.4182268914373193,0.015596348468412808,0.07586438711960476,NA,stable
AC006042.8,161.97741542260795,0.390081189186908,0.23711777672124018,1.604514878392569,0.10860060756757411,0.2586021254861352,NA,stable
AC006116.20,250.83606861069458,0.5221638925075431,0.23266569439130985,2.10669122114803,0.035144353665880056,0.1244126373204583,NA,stable
AC006128.2,218.1007761542469,-0.2538795562858511,0.2617708639051797,-1.0837210764617957,0.2784884877352798,0.4728984000965514,NA,stable
AC006129.2,743.7463943723462,0.0680285256594787,0.21362777830835153,0.30323531443201224,0.761710538155258,0.8682871090864784,NA,stable
AC006129.3,183.20038526826403,0.07315269876953444,0.24122456667785747,0.25187919058743147,0.8011344446304256,0.8925048986224111,NA,stable
AC006145.4,948.9340027333843,0.807219294590697,0.2035016363380825,3.8716874045298146,1.0808450998768035e-4,0.005670227875989212,NA,mRNA_up
AC006262.6,142.04820876330544,0.5975432939997993,0.2382920873557738,2.3258752093882205,0.0200252089072295,0.0887721041402002,NA,stable
AC006273.4,196.98514057083918,0.7035487186624272,0.2282562054332516,2.9370768013163815,0.0033132203945047465,0.03138657873625139,NA,mRNA_up
AC006277.3,135.0388097204835,0.8722661055722782,0.24357817717860586,3.43859440234132,5.847426179671261e-4,0.01266329687242622,NA,mRNA_up
AC006369.2,116.53849690769628,0.3885093035533725,0.22730533249016913,1.5572631424329209,0.11940802238964679,0.2759136407471351,NA,stable
AC006486.10,159.84207636040856,0.18653806951950344,0.2207946167312255,0.7577704507109094,0.44858841503035496,0.6400977041203032,NA,stable
AC006509.4,123.80081859631252,0.7561517007716415,0.2666650645093036,2.5770939698590105,0.009963486015643282,0.05813759684803634,NA,stable
AC006509.7,241.8423497081647,0.7793305087590404,0.24819593379164245,2.8595517531038883,0.004242401892766364,0.036118325517788465,NA,mRNA_up
AC006538.1,420.7880040299177,0.14652732522586148,0.2537273328372092,0.46791384680868936,0.6398462009154451,0.7896672791070791,7064,stable
AC006538.8,162.0464291307682,0.2084853654729458,0.2714780016587668,0.62158541259508,0.5342145154090203,0.7111136291524347,NA,stable
AC006547.13,344.5197964377241,0.3886758889427526,0.23203030030496888,1.4862163158073207,0.1372219132511612,0.30184195450743934,NA,stable
AC006548.28,17060.159696146267,0.8011305899046777,0.2145190768712848,3.5709624531449173,3.5567188362365277e-4,0.010362481868896736,NA,mRNA_up
AC006552.1,138.60049515252314,0.5899278235671573,0.2124100727792675,2.644392047795798,0.008183780667787176,0.051933282787313684,NA,stable
AC006946.16,478.15373992706077,0.7751754147811297,0.26658909981315704,2.848504950613972,0.0043925169968249455,0.03672789782846678,NA,mRNA_up
AC006978.6,482.6346394591008,-0.0654806892639,0.15233791659358578,-0.40820014808686195,0.6831267394575327,0.8180830891567196,NA,stable
AC007038.7,489.2306144697605,0.764230302618884,0.22180507652061268,3.3292023900928727,8.709508962114776e-4,0.015438750623369772,NA,mRNA_up
AC007040.11,190.36023737708393,0.8133343829773659,0.21987004110127292,3.4822984052177723,4.971293762709095e-4,0.011803798027668904,NA,mRNA_up
AC007099.1,184.50038409011876,0.6523478232100723,0.22416481566414861,2.765040169186674,0.005691578658788791,0.042223321956358945,NA,mRNA_up
AC007126.1,827.8685258849512,0.5495479478588057,0.20320178395975233,2.579184251262855,0.00990339483911714,0.05803122766455013,NA,stable
AC007191.4,1123.7866670561348,0.4587859038528611,0.1815675530751665,2.4389375035400818,0.014730515557706898,0.07332600709186643,NA,stable
AC007192.4,523.0087678393502,-0.3062012982578839,0.2529709625169161,-1.1644695840269046,0.24423376261261878,0.4355959079004978,NA,stable
AC007246.3,280.5031453244134,0.5495408565595243,0.2301146653595501,2.2163952919276033,0.026664441856677927,0.1049378828853602,NA,stable
AC007250.4,147.9658686749925,0.22731553847835392,0.2254216447217074,0.9230316000481344,0.35599073773832157,0.5539534303745458,NA,stable
AC007292.3,187.93423720512152,0.40783894085416944,0.24882780673097515,1.415909766865883,0.1568019249890022,0.3281402282608173,NA,stable
AC007292.6,145.08452598454787,0.2603577431500602,0.238401657234017,0.9259654150682665,0.35446395386298457,0.5525988690106147,NA,stable
AC007381.3,171.1089674615806,-0.13615702783724434,0.23821487957979612,-0.38904373103849166,0.6972437969117447,0.8276882517971085,NA,stable
AC007383.3,162.04713732339087,0.10295917785338016,0.25017439243101114,0.4392861319652539,0.6604542215199461,0.8036162637569287,NA,stable
AC007386.2,583.0076349933569,0.054354904309732624,0.225545214745547,0.31531929456214985,0.7525192367372993,0.8623629769755781,NA,stable
AC007386.4,714.6774634859819,0.14197689386192194,0.24972627711792456,0.6028955762489357,0.5465781590568874,0.7203863347043895,NA,stable
AC007389.3,295.63652642555496,0.43027718135956367,0.24772352200712877,1.562806969438074,0.11809800442199155,0.2743131578574259,NA,stable
AC007405.4,206.0059259322373,0.6264322742478322,0.22590109280936016,2.602874671699813,0.009244574113989708,0.05569706838847626,NA,stable
AC007743.1,2611.779965565786,0.8894213197513161,0.2179786982645041,3.8970718849532355,9.736272651683833e-5,0.0053756993919460904,NA,mRNA_up
AC007773.2,135.79003581485756,0.7353725956753256,0.223907124324054,3.162255796784137,0.0015655198018907743,0.021106285533691344,NA,mRNA_up
AC007952.5,1438.3757255327264,0.4667692208553038,0.2660239436191722,1.6926804942096798,0.09051630006165479,0.23001274981715206,NA,stable
AC007952.6,138.71761946443962,0.38610809611234903,0.2728132637293753,1.4031120355394804,0.16058343273868061,0.33281416295393784,NA,stable
AC008072.1,184.9301764178496,0.6163587321571237,0.22614026034838589,2.5551162249393258,0.010615234666751279,0.060364890107845466,NA,stable
AC008079.10,1465.2809860242207,0.6714539109632619,0.22376207031829268,2.85850546733169,0.0042564177379669395,0.036182773703868375,NA,mRNA_up
AC008697.1,175.37262708581832,0.12161161148250403,0.24030051040426803,0.34516714612557803,0.7299687162735342,0.8484844835274179,NA,stable
AC008746.12,144.5565260954517,0.48760629359658847,0.26049547941427303,1.6823570112067094,0.0924996321145536,0.2333274123440807,NA,stable
AC008810.1,202.0472077958607,0.7525860105083904,0.23134810481389634,3.159423819336433,0.0015808142209906481,0.021108585983456437,NA,mRNA_up
AC008982.2,232.0079419305183,0.1449897611727829,0.2591587856775325,0.4352617143807828,0.663372471341799,0.8050721034306763,NA,stable
AC008985.1,257.5770338258321,0.6970641404351019,0.2437992533766781,2.6359996030421486,0.008388982966811686,0.05259330408230895,NA,stable
AC008993.2,568.9316168107458,0.8248733201239944,0.20627576807090062,3.810976767151086,1.3841877717764905e-4,0.006505299150409907,NA,mRNA_up
AC009060.1,818.9618447741484,0.5836270727533053,0.23370569637405003,2.288206810039613,0.022125480320640677,0.09445619869492816,NA,stable
AC009095.4,279.33106043715236,0.5741154040585366,0.2195441889040627,2.4438378958348452,0.01453195439015476,0.07259510884906739,NA,stable
AC009120.11,245.07868529140674,0.848393647329569,0.22686822075214544,3.5480201596890697,3.8813851209760304e-4,0.010559374060942867,NA,mRNA_up
AC009120.6,601.1538638882033,0.6144429324190452,0.2209549579762272,2.5233628755117836,0.011623838426725718,0.06352718463762629,NA,stable
AC009133.12,440.64456360876335,-0.14648434243218283,0.18877010912443717,-0.7995532978168209,0.42396965510652734,0.6192236766690304,NA,stable
AC009133.17,555.598669596586,0.42850371827398115,0.22267072070580585,1.8253828834038606,0.06794327044967453,0.18998890858122644,NA,stable
AC009227.2,129.65311295491833,0.3774513724096924,0.2206148134223149,1.5457211475965935,0.12217192764922152,0.27991500157998506,NA,stable
AC009264.1,292.7936998189255,0.8366519627213849,0.23789550513710914,3.3208514693046163,8.974328340836803e-4,0.015580174150483685,NA,mRNA_up
AC009299.3,350.4270248648171,-0.10068669692137075,0.26533722969557905,0.11995459414100829,0.9045191167813038,0.9499652743960375,NA,stable
AC009303.1,188.6294993873517,0.49192286286700615,0.21805594126630096,2.1947625291950206,0.02818063668403297,0.10859540543686848,NA,stable
AC009403.2,519.4086162313805,0.6239415394013986,0.1862007254459134,3.326055725634562,8.808431647707813e-4,0.015516107630481127,NA,mRNA_up
AC009404.2,422.0033249262015,0.7767096008987269,0.2162620240759789,3.4683080149629375,5.237466062668917e-4,0.012131902131409154,NA,mRNA_up
AC009502.4,395.2253845720335,1.3602395678228851,0.24245125113034222,5.529021741391169,3.2202143837588625e-8,1.0845682044499849e-4,NA,mRNA_up
AC009948.5,632.2320643282974,0.3569346606201552,0.22647235037012817,1.4487083896480577,0.14741903653444868,0.31488287357180567,NA,stable
