ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,entrezgene_id,status
ENSG00000187961,115.63328785284287,0.0838880752437667,0.29917849071004143,0.7097215306341826,0.8546284085028484,KLHL17,339451,stable
ENSG00000187583,25.939831723088368,1.9258974085803369,0.6849807691317569,5.243054667634983e-4,0.0075800909566127745,PLEKHN1,84069,mRNA_up
ENSG00000187608,47.33383784034907,0.12629912545781594,0.34162119001398716,0.5823946443577304,0.7766004423314615,ISG15,9636,stable
ENSG00000188157,524.6937595614038,0.09800985315937244,0.3055375827491106,0.6662846333683774,0.830245425161896,AGRN,375790,stable
ENSG00000131591,89.04685503467807,0.5102432737778014,0.3095907789481498,0.040310779467827226,0.1529753650928819,C1orf159,54991,stable
ENSG00000205231,270.9958753621197,3.7835864847391876,1.4752848328593628,0.0013398744970305083,0.013896998342553998,TTLL10-AS1,NA,mRNA_up
ENSG00000186891,51.19290742655429,-0.0013696585743457003,0.33485040529961413,0.9938837967495334,0.9976446370119838,TNFRSF18,8784,stable
ENSG00000186827,28.776954749127082,0.014587338828052476,0.31804816468371816,0.9488345164697747,0.9790422109946241,TNFRSF4,7293,stable
ENSG00000078808,625.4213239569992,0.01971160651653892,0.23194066266264687,0.9220902036232653,0.9668160946651396,SDF4,51150,stable
ENSG00000176022,9.154059511083089,0.43633632994522575,0.35561814642219985,0.09498625374812525,0.2710006456304649,B3GALT6,126792,stable
ENSG00000184163,13.704223771937789,1.0972582580514687,0.7619874611829719,0.015178281196020667,0.0773170429114766,C1QTNF12,388581,stable
ENSG00000160087,532.9931446832873,0.3769673945092169,0.17819150862055835,0.021686865942528364,0.09914590853613661,UBE2J2,118424,stable
ENSG00000162572,37.05270370004925,0.7797416505697319,0.5355589451218882,0.02597708826327408,0.11310808903928704,SCNN1D,6339,stable
ENSG00000131584,423.38635439226573,0.012167162462861087,0.2943495066259655,0.9578140892144447,0.9826573418227057,ACAP3,116983,stable
ENSG00000169972,105.74295842787606,0.15920675309214452,0.2994200575570849,0.48642004504710445,0.7069997253837413,PUSL1,126789,stable
ENSG00000127054,1026.6212764867378,0.024475053682497087,0.19391521419969246,0.8879523729010187,0.9494363545118486,INTS11,54973,stable
ENSG00000224051,85.30012656755032,0.18931757744843813,0.3087249346651858,0.415870912967487,0.6514563080591,CPTP,80772,stable
ENSG00000169962,175.46081590891043,0.7800332306152444,0.5865818831944019,0.030720722394790557,0.12750667177633734,TAS1R3,83756,stable
ENSG00000107404,384.4029022147338,0.15712545063276823,0.31580252777233936,0.5068173625253841,0.7220594122844132,DVL1,1855,stable
ENSG00000162576,170.56541687878996,0.20547210220779819,0.2877112261350687,0.365675886325817,0.606596345297326,MXRA8,54587,stable
ENSG00000175756,150.48516673319554,-0.02905378184876977,0.26375987060363326,0.8904508397976766,0.9511315102093093,AURKAIP1,54998,stable
ENSG00000221978,2564.5716475725753,0.04419701249858723,0.17162351977099205,0.8113916929706277,0.9103421687153714,CCNL2,81669,stable
ENSG00000224870,132.04021340856056,0.1642452705910601,0.23318173875814613,0.4131603961620146,0.6493326306496254,MRPL20-AS1,NA,stable
ENSG00000242485,923.0982148968318,-0.2125953269996359,0.2455650989209353,0.2967314485246993,0.5391000522031777,MRPL20,55052,stable
ENSG00000264293,70.19960519709996,-0.03998585389104716,0.2999878275416443,0.8559614869241006,0.9342857121989552,RN7SL657P,NA,stable
ENSG00000272455,18.243738479477972,0.5400993075178987,0.3731168985746148,0.05036576398044913,0.17826982319061044,AL391244.2,NA,stable
ENSG00000179403,23.78213244476906,-0.05974108769139227,0.32298834428504647,0.7879064319824208,0.8980830634968464,VWA1,64856,stable
ENSG00000215915,600.9082614634336,0.1572750296178952,0.3178884080693539,0.49951159255120364,0.7170873234244017,ATAD3C,219293,stable
ENSG00000160072,3078.496647681241,0.022531919927018876,0.2675435937997187,0.9179749069511101,0.9641903983478075,ATAD3B,83858,stable
ENSG00000284740,63.202581252769164,0.34668357763264196,0.3485839232993435,0.17157117585795734,0.39112523871032556,AL645728.2,NA,stable
ENSG00000197785,3244.9288083997894,0.09202739125424683,0.2504424209139421,0.6604515158803883,0.8267924721754746,ATAD3A,55210,stable
ENSG00000205090,15.72466470941452,0.1376861757599132,0.38409296616212746,0.5297051049801699,0.7387960388067805,TMEM240,339453,stable
ENSG00000160075,634.29857519827965,-0.020958050904054695,0.15563590076555273,0.8842928194557643,0.9471813137963624,SSU72,29101,stable
ENSG00000215014,11.693694301205662,0.5309010479895573,0.5141169227276791,0.07923795671259731,0.2398960840554444,AL645728.1,NA,stable
ENSG00000197530,274.7732320143478,0.05591563691370706,0.22916162475944088,0.7775862104785721,0.8922938058876936,MIB2,142678,stable
ENSG00000189409,138.43507090861215,0.22292623785658175,0.3543491659766672,0.3561891578432592,0.5983889582959139,MMP23B,8510,stable
ENSG00000248333,6853.794162924366,0.09244784063004587,0.1624896376886383,0.5442169513782857,0.7500347130329266,CDK11B,984,stable
ENSG00000189339,4516.905381467665,0.18928219296336604,0.18574283432470354,0.26525661801996747,0.5059862250099504,SLC35E2B,728661,stable
ENSG00000269737,55.21549449879389,0.18572442753714988,0.29471966427877777,0.4162096342348612,0.6515874092951304,AL691432.1,NA,stable
ENSG00000215914,138.54454016471627,0.22344651146783923,0.3557292369746061,0.3552754131465885,0.5975468974244276,MMP23A,NA,stable
ENSG00000008128,6412.001320297005,0.1307124722601461,0.1741032745861182,0.4182394692160726,0.6530939229508318,CDK11A,728642,stable
ENSG00000268575,6423.759399170862,0.12940551031107328,0.17208526901884363,0.41766483986546216,0.6526142465275653,AL031282.2,NA,stable
ENSG00000227775,34.23022217471261,0.42876289288789315,0.3176481286663039,0.08365737992752058,0.24928673469244686,AL031282.1,NA,stable
ENSG00000215790,4436.244470588639,0.24628301126539903,0.17651201167693528,0.12745347438492372,0.32587763670655456,SLC35E2A,9906,stable
ENSG00000008130,1553.8253974506354,-0.07251014500777944,0.1988170722532034,0.680722773327652,0.8379843270144437,NADK,65220,stable
ENSG00000078369,5558.8043552275085,-0.1518028885887654,0.19150579603770757,0.36539833255301063,0.6062234062512729,GNB1,2782,stable
ENSG00000169885,24.9738617603316,2.5671636281874544,0.8197315714414621,1.9748113991703036e-4,0.0039679119351809225,CALML6,163688,mRNA_up
ENSG00000187730,44.66898130691213,2.4079358682034018,0.8657749665558051,5.900297952199176e-4,0.008158457310108834,GABRD,2563,mRNA_up
ENSG00000067606,402.5071786358379,0.14074872396562357,0.30107024611372557,0.5390148058297117,0.7462987750252091,PRKCZ,5590,stable
ENSG00000271806,79.16423907358578,0.08602132490301119,0.35348684258108554,0.7003308104104679,0.84969293701553406,AL590822.2,NA,stable
ENSG00000182873,8.966941089763669,0.15549531535944622,0.3594936072110396,0.5009166252644018,0.7182323656857188,PRKCZ-AS1,NA,stable
ENSG00000162585,217.42178685280027,0.10417793361350397,0.2378672387053907,0.6075506711424324,0.7931996940072154,FAAP20,199990,stable
ENSG00000157933,559.8884324838612,0.4562344717586206,0.23764088099242334,0.027683398157606315,0.11813487183710127,SKI,6497,stable
ENSG00000116151,254.12400238318247,0.3003423583739949,0.2963594416354429,0.1991720822053712,0.42703191430374476,MORN1,79906,stable
ENSG00000157916,2356.056726754758,-0.01735367084189117,0.1578340226592426,0.9056138313480656,0.958601436161893,RER1,11079,stable
ENSG00000157911,144.66125876241688,-0.14590962017476933,0.252148488956644,0.480664213596687,0.7026141660028211,PEX10,5192,stable
ENSG00000149527,188.20651441070478,0.7753812877580623,0.4195613199948635,0.013966205974130005,0.07281462439620653,PLCH2,9651,stable
ENSG00000157881,753.2674646552812,0.03643997875535689,0.1875803074501199,0.8314885649765751,0.9210874870978764,PANK4,55229,stable
ENSG00000238164,192.27847793276052,0.06399008128674546,0.26349211472365697,0.7652554121062983,0.8863487792249188,TNFRSF14-AS1,NA,stable
ENSG00000157873,757.9037662625228,0.17621690942674131,0.23242582858084446,0.3797189834666251,0.6196617714144423,TNFRSF14,8764,stable
ENSG00000157870,47.87621329067058,-0.08718805091885909,0.3129738382153105,0.6953604481545637,0.8464398093277533,PRXL2B,127281,stable
ENSG00000142606,33.977462168613116,2.3361204628561065,0.7847143945839065,3.23600559794737e-4,0.005485741951187978,MMEL1,79258,mRNA_up
ENSG00000142611,53.21670501606213,2.1788165196406637,0.714094578782782,2.554979497755705e-4,0.004655660787196561,PRDM16,63976,mRNA_up
ENSG00000130762,31.926624865632483,2.2167459892712587,0.8215652325824597,7.315984949258685e-4,0.009337024585457512,ARHGEF16,27237,mRNA_up
ENSG00000162591,134.4298894774589,0.7058134778426521,0.3821775261657302,0.016282826121695525,0.08148090455197443,MEGF6,1953,stable
ENSG00000158109,191.73830497827748,-0.132754314005209,0.17395196492538767,0.40505965280066125,0.6425479566962453,TPRG1L,127262,stable
ENSG00000116213,402.4379839392245,-0.02746398382020276,0.23645342194751467,0.8901020365106317,0.9509154581309535,WRAP73,49856,stable
ENSG00000078900,241.37588043388038,-0.8270385893110188,0.7525184679907688,0.015861301490882974,0.07982987479583398,TP73,7161,stable
ENSG00000227372,218.77770025817435,0.11045939922202866,0.32751169212912346,0.6304345888416341,0.807755966778509,TP73-AS1,NA,stable
ENSG00000162592,80.34976024462729,0.39064245216044474,0.5887639900545354,0.10954974775699021,0.2973447345415421,CCDC27,148870,stable
ENSG00000130764,568.3609555379109,0.010171549742640305,0.24809775453422506,0.9609489432363294,0.9838011624774181,LRRC47,57470,stable
ENSG00000272153,9.231980574122653,-0.07753529675461807,0.33434591361846283,0.7283582161075446,0.8657923269253629,AL365330.1,NA,stable
ENSG00000116198,2379.421037236551,0.01569289347238838,0.19302058907243666,0.9468241108822462,0.9782610227159818,CEP104,9731,stable
ENSG00000169598,296.0273415153107,0.13711381391488492,0.31396908886721864,0.552760658899031,0.7555376018163457,DFFB,1677,stable
ENSG00000198912,630.8032127725667,-0.06788455418780512,0.2872810444186954,0.755495872598586,0.8806798583429244,C1orf174,339448,stable
ENSG00000196581,21.85831330973466,1.782533574908691,0.7319052970802616,0.0014904103864889291,0.014993184452704993,AJAP1,55966,mRNA_up
ENSG00000131697,456.6538471645449,0.18489569107628556,0.2647281792804423,0.39499781459007327,0.6341222012486822,NPHP4,261734,stable
ENSG00000069424,1990.8790546769023,-0.03543964078541317,0.21043796925668667,0.8469478443076136,0.9293957796909762,KCNAB2,8514,stable
ENSG00000116254,126.79626834960662,2.997518608820964,0.7273163661446902,5.40339808646659e-6,4.886073307346361e-4,CHD5,26038,mRNA_up
ENSG00000116251,14629.754998593926,-0.14218367111826286,0.22173171862689192,0.47254562485342444,0.6962486381151073,RPL22,6146,stable
ENSG00000158286,87.69447247011901,0.8336681458592802,0.4820820488655664,0.015251257216549382,0.07757543400789656,RNF207,388591,stable
ENSG00000116237,454.7585474448894,0.11849551002688911,0.23565993743192937,0.5571170483868735,0.7590688681264877,ICMT,23463,stable
ENSG00000158292,35.501366898521844,0.8091671678239598,0.4274155457851092,0.01153755162097622,0.06366130393622534,GPR153,387509,stable
ENSG00000097021,844.2915929932537,-0.10514928290055703,0.32374321291804925,0.6367756866556377,0.8114725410073018,ACOT7,11332,stable
ENSG00000187017,50.438035094493124,2.8008106814795988,0.807308458231733,3.775902065915343e-8,1.7386960362012065e-5,ESPN,83715,mRNA_up
ENSG00000215788,110.05075238402615,0.2168784286158638,0.3282294480264535,0.3630016375047767,0.6037133967136855,TNFRSF25,8718,stable
ENSG00000171680,331.5851708377165,0.3229200333730613,0.36217973268382214,0.20454815275235216,0.43430554786788483,PLEKHG5,57449,stable
ENSG00000162408,2789.7743988453662,0.08410542726174561,0.26365789130427375,0.6959959360147132,0.8467916500870606,NOL9,79707,stable
ENSG00000229519,31.444913561513445,-0.08083829224642508,0.2901453948223933,0.7134332725420138,0.8569104448116502,AL591866.1,NA,stable
ENSG00000173662,65.8771651662399,0.4971413708847007,0.6343359985691684,0.08543943707193169,0.2528538779445807,TAS1R1,80835,stable
ENSG00000204859,775.8770003710542,-0.05061433592877228,0.23947159390934786,0.802306258826349,0.9046100368055925,ZBTB48,3104,stable
ENSG00000162413,106.39025649660557,0.3984754202990694,0.35116443707876,0.12299143724748053,0.3186080061590874,KLHL21,9903,stable
ENSG00000116273,397.6425665322332,-0.006165631493547424,0.28526342471153837,0.9765483426824818,0.9900915732643398,PHF13,148479,stable
ENSG00000041988,304.18538895735963,0.14048985402279718,0.20593208536059782,0.4448521657090587,0.6749109227980591,THAP3,90326,stable
ENSG00000007923,1739.9456899054962,-0.1862465831714119,0.19665807924037537,0.2871106026752063,0.5285813863348402,DNAJC11,55735,stable
ENSG00000171735,925.766024278467,0.15209259794367636,0.26854511465781294,0.48476538110895673,0.7056351194153503,CAMTA1,23261,stable
ENSG00000049245,367.79024786648336,0.34791149368803476,0.2514626273665034,0.10436548651142671,0.2879143779310183,VAMP3,9341,stable
ENSG00000049246,838.4626722869639,0.582996726166741,0.35470091663772774,0.03322165461013384,0.1347025221399429,PER3,8863,stable
ENSG00000236266,27.275630136315993,0.1288213820807772,0.3026335803381965,0.5720203587756336,0.7691970277105812,Z98884.1,NA,stable
ENSG00000049247,80.87574337390257,1.478776727294015,0.6059601469279208,0.001644799841411544,0.016050116005457308,UTS2,10911,mRNA_up
ENSG00000049249,370.8838709936527,8.603580426448578e-4,0.2653230884510698,0.9978815167180126,0.999080090813741,TNFRSF9,3604,stable
ENSG00000116288,9418.44065367754,0.06559858185305237,0.1770167028647179,0.6882793981543747,0.8424001360058934,PARK7,11315,stable
ENSG00000116285,417.4637906326125,1.9633772167743793,0.46289111289172535,0.7770046084872839,0.8921146905922606,ERRFI1,54206,stable
ENSG00000162426,50.60092930529859,2.3558908686759237,0.7215646086129558,1.2762789801722547e-4,0.003068727932128461,SLC45A1,50651,mRNA_up
ENSG00000142599,5114.622137000759,0.177618406349486,0.17577404377339387,0.27362320524475986,0.5146646877840743,RERE,473,stable
ENSG00000234619,135.7038836278859,0.4073822987937747,0.29127340013299396,0.08433569187393374,0.25087915165569874,RPL7P11,NA,stable
ENSG00000224315,113.42086645896286,0.3858518546839837,0.32794788766476735,0.12322291134318784,0.31897063548265797,RPL7P7,NA,stable
ENSG00000074800,35630.25713193832,-0.17777715153352844,0.2372047260229221,0.369961342449602,0.6108041241024581,ENO1,2023,stable
ENSG00000238249,32.582929881471685,2.5571274421546457,0.8192518744277032,2.0758728898611828e-4,0.004085619183634045,HMGN2P17,NA,mRNA_up
ENSG00000131686,123.2103129162978,4.670740995159391,0.7945707486660472,1.0098689320160062e-9,1.2786575942055885e-6,CA6,765,mRNA_up
ENSG00000142583,2288.2412005955716,-0.2166583534661896,0.3440795534395841,0.3509870913585705,0.5936330638416257,SLC2A5,6518,stable
ENSG00000180758,38.236951283598955,1.0785266362973187,0.4072868241847779,0.6895949134353633,0.8432143196147207,GPR157,80045,stable
ENSG00000228526,23.260526083449538,0.3514699777132458,0.3974571494922801,0.17949583755495957,0.40262830105963127,MIR34AHG,NA,stable
ENSG00000234546,15.169028284492754,0.14608653137520003,0.36947263638490097,0.5194116958775548,0.7320277083764475,LNCTAM34A,NA,stable
ENSG00000049239,1818.3985314810309,0.032139049992027026,0.18297224444925422,0.8483517907709236,0.9303785375820307,H6PD,9563,stable
ENSG00000171621,106.20930950282983,0.052331876993426195,0.2994606483039166,0.8155061772423945,0.9129973051791659,SPSB1,80176,stable
ENSG00000171612,556.5578514287985,0.02785359794264538,0.2873167133287931,0.9008057761458101,0.956498649792834,SLC25A33,84275,stable
ENSG00000231181,243.81071843259178,0.06650961569334929,0.2833236926283229,0.7633524640317406,0.8853539057453964,AL954705.1,NA,stable
ENSG00000188807,243.36452632584528,0.03595671748378868,0.2621421261263824,0.8668795986417311,0.9391901183011387,TMEM201,199953,stable
ENSG00000171608,5055.557076838537,-0.15007985358917328,0.2210698452779929,0.4258610536639057,0.6595049822112836,PIK3CD,5293,stable
ENSG00000179840,430.9434321923881,0.19697528759082103,0.31602342298584857,0.40167486827424215,0.6400178247147215,PIK3CD-AS1,NA,stable
ENSG00000171603,7062.828959630716,0.02543435437347314,0.19550383005453945,0.878896566395332,0.9454360190841821,CLSTN1,22883,stable
ENSG00000271264,25.54235546053584,0.10893242237326442,0.2811175414356713,0.6231170979144083,0.8031877704027817,MZT1P1,NA,stable
ENSG00000178585,76.33528332547775,0.4859065840875481,0.32745536709530987,0.05674241009338643,0.19222633513729814,CTNNBIP1,56998,stable
ENSG00000162441,802.0070087195194,-0.201732253529951,0.2370908163729661,0.31114303445803204,0.5537406662253535,LZIC,84328,stable
ENSG00000173614,165.43455483715275,0.2388940455646217,0.30027015426276354,0.30472139865131376,0.54792941234164,NMNAT1,64802,stable
ENSG00000162444,59.37262475485422,0.23624699636911264,0.3549571284314171,0.33155752210508127,0.5753047512957347,RBP7,116362,stable
ENSG00000130939,3562.5589000960854,0.19845917611012226,0.10826440768915128,0.059763167981301095,0.19889814735901448,UBE4B,10277,stable
ENSG00000224340,12.250097527563755,0.6618743863970393,0.3650947940369178,0.018761577570179003,0.08979027836569962,AL590639.1,NA,stable
ENSG00000054523,4230.204948676324,0.6327885965084606,0.3256013329339578,0.01631620624116683,0.08161447290749672,KIF1B,23095,stable
ENSG00000142657,2719.2031186131057,0.08310151499407821,0.20191080231264863,0.6462751633109153,0.8174760703432903,PGD,5226,stable
ENSG00000251503,139.96128336949593,0.22631584439556957,0.3173490459313418,0.339505571731704,0.582920604904477,CENPS-CORT,100526739,stable
ENSG00000175279,138.05868514861783,0.21786647708545542,0.31591569308329503,0.3560194602325815,0.5982274116618116,CENPS,378708,stable
ENSG00000160049,692.3002744490951,0.05595040730607355,0.16039193266590346,0.7094828772376953,0.8545600696511921,DFFA,1676,stable
ENSG00000142655,744.7381863613093,0.5087508213653948,0.1927323154849193,0.0038916187218257024,0.029413117035043748,PEX14,5195,mRNA_up
ENSG00000130940,604.2926726210908,0.0919002598480959,0.25644099086355954,0.6653295126502252,0.8299626752900923,CASZ1,54897,stable
ENSG00000272078,174.43401200790424,0.09012026991207173,0.269725768096346,0.678043252623934,0.8367962366769713,AL139423.1,NA,stable
ENSG00000175262,36.098016714231434,2.463202219839018,0.7549116770494413,1.2948976563805664e-4,0.0030828258218854494,C1orf127,148345,mRNA_up
ENSG00000120948,6354.95563068753,-0.07272719535244487,0.15931412702021794,0.6220888641183386,0.8025034677586727,TARDBP,23435,stable
ENSG00000277726,5714.878645219388,-0.07903099320096493,0.16464782223540825,0.6002142061337292,0.7883444217584448,AL109811.3,NA,stable
ENSG00000009724,190.44139491094896,0.5245931073109459,0.3576757256441203,0.052415165802812004,0.18297698775820725,MASP2,10747,stable
ENSG00000271895,46.88917340077369,0.2665328240160833,0.2996861017192775,0.25406383254232473,0.4939250959419275,AL109811.2,NA,stable
ENSG00000116649,975.4073154521637,-0.07991155196447682,0.21928336826713915,0.6741468899653855,0.834181151427533,SRM,6723,stable
ENSG00000171824,3398.8985731469356,0.09172705632446645,0.14270737121732707,0.5031568977923269,0.7196831169540222,EXOSC10,5394,stable
ENSG00000226849,622.45014285914,0.10029161044440128,0.18543080372472281,0.5537836812815808,0.7563428698683183,AL109811.1,NA,stable
ENSG00000230337,50.24791636991571,-0.07077343940552935,0.2844709242696672,0.7460459511464168,0.8754328030449227,EXOSC10-AS1,NA,stable
ENSG00000198793,8766.924436906016,0.12910177442582907,0.14527079666259865,0.3507216091776418,0.5933287724927455,MTOR,2475,stable
ENSG00000225602,148.59730892458677,-0.3144321500791801,0.28661953535745527,0.1607010964012556,0.3756602715281401,MTOR-AS1,NA,stable
ENSG00000171819,148.44331497450293,0.6665450445620816,0.3805184083703374,0.021598160422919666,0.09887509006215617,ANGPTL7,10218,stable
ENSG00000238173,19.200238567953605,1.1741818396935904,0.4820223062016054,0.0019691554240336183,0.018224208617193954,RPL39P6,NA,mRNA_up
ENSG00000120942,1289.7156976272386,0.13180805162278358,0.2584571308423167,0.5485501362350248,0.752987573812688,UBIAD1,29914,stable
ENSG00000238199,8.908547591142886,0.24163397615520946,0.35382325337923104,0.3193770529406918,0.5625113687565922,UBE2V2P3,NA,stable
ENSG00000204624,70.67263469316224,2.007057005212184,0.7842721490991247,0.0010784859150940916,0.012090238290248648,DISP3,57540,mRNA_up
ENSG00000116661,47.37639740906845,0.14688642874854435,0.37317934562508587,0.5160614320697787,0.7296917294126853,FBXO2,26232,stable
ENSG00000132879,288.2007040923491,-0.3099784418056621,0.35859844798427293,0.1960685272498493,0.42277842135714255,FBXO44,93611,stable
ENSG00000116663,250.2356749544415,0.07593602793090343,0.2520941707777978,0.7173684261094977,0.8595530459152735,FBXO6,26270,stable
ENSG00000116670,238.71833089291366,-0.09940472638805356,0.25434563499489227,0.6322527779386564,0.8084951032534928,MAD2L2,10459,stable
ENSG00000177674,93.20795947036082,0.3700009609946762,0.22234924375344506,0.05885645691134252,0.1969278627531278,AGTRAP,57085,stable
ENSG00000215910,120.44839511372082,0.593706566105696,0.41057832539870304,0.0435849319683867,0.16101881088230055,C1orf167,284498,stable
ENSG00000177000,1494.6134979622268,0.2278548644049502,0.23440972779956645,0.26000147140397234,0.5003024449746862,MTHFR,4524,stable
ENSG00000011021,1315.9221602842185,0.14432219753746284,0.19924210608279405,0.42141117110535325,0.6555672890633698,CLCN6,1185,stable
ENSG00000242349,205.21346264863945,0.03687148436680087,0.354714434067027,0.8662000485738907,0.9388866909878478,NA,NA,stable
ENSG00000175206,284.86654284186085,0.0545834347477427,0.35687329647659627,0.8046356003024271,0.9061699445042978,NPPA,4878,stable
ENSG00000275915,52.93958663319894,0.26194713678351556,0.38015741008009835,0.2896722750623638,0.5308307913055385,RF02158,NA,stable
ENSG00000199347,84.37531817301233,0.3112533976123499,0.39152849099791276,0.22416402814997202,0.45879932128480944,RNU5E-1,NA,stable
ENSG00000116685,651.7164206383736,0.08458252937042304,0.14673809875045818,0.5424102083641925,0.7487478837803603,KIAA2013,90231,stable
