ID,Description,GeneRatio,n,N,BgRatio,b,B,pvalue,p.adjust,qvalue,geneID,Count,EnrichmentScore,group,status,sample
GO:0061337,cardiac conduction,14/407,14,407,83/11678,83,11678,9.201300286027451e-7,6.409625779246722e-4,6.266569773747117e-4,ABCC9/ASPH/ATP1A4/ATP2A1/CACNG8/CORIN/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/PLN/SCN3B/TMEM65,14,4.839761996388503,GO BP,BL_sporatic_MUT_up,U2932
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,15/407,15,407,89/11678,89,11678,3.79190973949501e-7,6.035891378304035e-4,5.901176725694291e-4,CDH6/EMB/L1CAM/NEXN/PCDH11Y/PCDHA10/PCDHA4/PCDHB1/PCDHGA1/PCDHGA10/PCDHGA2/PCDHGA6/PCDHGA8/PCDHGA9/PCDHGB6,15,4.835877757226072,GO BP,BL_sporatic_MUT_up,U2932
GO:0003341,cilium movement,11/407,11,407,71/11678,71,11678,3.134475269318837e-5,0.005207883600455946,0.00509164919759886,ATP1A4/CCDC39/CFAP54/CFAP69/DNAH17/EPPIN/FSIP2/SPEF2/TAC4/TACR2/CFAP251,11,4.445374952417207,GO BP,BL_sporatic_MUT_up,U2932
GO:0009581,detection of external stimulus,10/407,10,407,65/11678,65,11678,7.625747961615218e-5,0.009837214870483632,0.009617658735214515,CNGB1/EYS/GPR52/LHFPL5/LXN/PDE6A/PKD1L2/SAG/SCN1A/TMC2,10,4.414288414288414,GO BP,BL_sporatic_MUT_up,U2932
GO:0035637,multicellular organismal signaling,17/407,17,407,111/11678,111,11678,2.6683336559008666e-7,6.035891378304035e-4,5.901176725694291e-4,ABCC9/ASPH/ATP1A4/ATP2A1/CACNG8/CHRM5/CORIN/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/PLN/SCN1A/SCN3B/SCN8A/TMEM65,17,4.39440423224207,GO BP,BL_sporatic_MUT_up,U2932
GO:0009582,detection of abiotic stimulus,10/407,10,407,67/11678,67,11678,9.928765022176106e-5,0.011924789162841164,0.01165864059772766,CNGB1/EYS/GPR52/LHFPL5/LXN/PDE6A/PKD1L2/SAG/SCN1A/TMC2,10,4.282518610876819,GO BP,BL_sporatic_MUT_up,U2932
GO:0035725,sodium ion transmembrane transport,12/407,12,407,90/11678,90,11678,6.393371360340462e-5,0.008806345490616143,0.008609797259514098,ATP1A4/CNKSR3/FGF13/NEDD4/NOS1/SCN1A/SCN3B/SCN8A/SLC4A7/SLC6A20/SLC9A4/WNK3,12,3.8257166257166255,GO BP,BL_sporatic_MUT_up,U2932
GO:0008016,regulation of heart contraction,16/407,16,407,128/11678,128,11678,9.229012419807503e-6,0.0032144650258189534,0.0031427215976923446,ABCC9/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/FGF13/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/PLN/SCN3B/TMEM65,16,3.5866093366093366,GO BP,BL_sporatic_MUT_up,U2932
GO:0034754,cellular hormone metabolic process,9/407,9,407,72/11678,72,11678,8.455063697756642e-4,0.05556412614959695,0.054323994165328175,ADH4/AKR1B15/CYP1A2/CYP46A1/DHRS2/HSD17B2/PLEKHA1/SRD5A1/UGT1A1,9,3.5866093366093366,GO BP,BL_sporatic_MUT_up,U2932
GO:0006814,sodium ion transport,15/407,15,407,122/11678,122,11678,2.141609853974914e-5,0.004387780659643898,0.0042898500790147665,ATP1A4/CNKSR3/FGF13/NEDD4/NOS1/SCN1A/SCN3B/SCN8A/SLC13A5/SLC38A6/SLC4A7/SLC5A12/SLC6A20/SLC9A4/WNK3,15,3.5278124622386917,GO BP,BL_sporatic_MUT_up,U2932
GO:0042445,hormone metabolic process,14/407,14,407,119/11678,119,11678,6.57378647016996e-5,0.008806345490616143,0.008609797259514098,ADH4/AKR1B15/CORIN/CYP1A2/CYP46A1/DHRS2/HSD17B2/IYD/MME/PCSK5/PLEKHA1/SRD5A1/SULT1B1/UGT1A1,14,3.375632316808787,GO BP,BL_sporatic_MUT_up,U2932
GO:0060047,heart contraction,17/407,17,407,146/11678,146,11678,1.2709657128716665e-5,0.004024339616301832,0.003934520651808461,ABCC9/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/FGF13/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/PLN/SCN1A/SCN3B/TMEM65,17,3.3409511628689708,GO BP,BL_sporatic_MUT_up,U2932
GO:0003015,heart process,18/407,18,407,156/11678,156,11678,8.048549715260794e-6,0.0032144650258189534,0.0031427215976923446,ABCC9/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/FGF13/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/NOX4/PLN/SCN1A/SCN3B/TMEM65,18,3.3107163107163107,GO BP,BL_sporatic_MUT_up,U2932
GO:0071805,potassium ion transmembrane transport,12/407,12,407,105/11678,105,11678,2.8472533976867944e-4,0.024792458960357762,0.02423911774083363,ABCC9/ATP1A4/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/NEDD4/SLC9A4/WNK3,12,3.2791856791856793,GO BP,BL_sporatic_MUT_up,U2932
GO:0006813,potassium ion transport,13/407,13,407,118/11678,118,11678,2.3211455166914858e-4,0.02072961496060627,0.020266952082312974,ABCC9/ATP1A4/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/NEDD4/NOS1/SLC9A4/WNK3,13,3.1610794153167037,GO BP,BL_sporatic_MUT_up,U2932
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,15/407,15,407,146/11678,146,11678,1.7238491700360717e-4,0.016678240720098995,0.016306000190253488,CDH6/EMB/L1CAM/NEXN/PCDH11Y/PCDHA10/PCDHA4/PCDHB1/PCDHGA1/PCDHGA10/PCDHGA2/PCDHGA6/PCDHGA8/PCDHGA9/PCDHGB6,15,2.947898084884386,GO BP,BL_sporatic_MUT_up,U2932
GO:1903522,regulation of blood circulation,16/407,16,407,156/11678,156,11678,1.0763765499595241e-4,0.012278446564318608,0.012004404743512307,ABCC9/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/FGF13/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/PLN/SCN3B/TMEM65,16,2.9428589428589427,GO BP,BL_sporatic_MUT_up,U2932
GO:0098657,import into cell,14/407,14,407,144/11678,144,11678,4.973140409670493e-4,0.039706006705738976,0.03881981101986055,ABCC9/ATP1A4/CACNG8/GPM6B/KCNJ13/KCNJ15/NOS1/NOX5/SLC15A1/SLC1A2/SLC47A1/SLC6A20/SLC9A4/WNK3,14,2.7895850395850394,GO BP,BL_sporatic_MUT_up,U2932
GO:0051606,detection of stimulus,14/407,14,407,147/11678,147,11678,6.12289599335796e-4,0.0453745675422676,0.044361855629368424,CNGB1/EYS/GPR52/LHFPL5/LXN/OR13A1/OR7D2/PDE6A/PKD1L2/SAG/SCN1A/TAS2R14/TAS2R30/TMC2,14,2.7326547326547326,GO BP,BL_sporatic_MUT_up,U2932
GO:0006836,neurotransmitter transport,13/407,13,407,137/11678,137,11678,9.825716815245159e-4,0.06337587345833127,0.06196139161270583,BLOC1S6/CADPS/GPM6B/MCTP2/NOS1/SLC1A2/SLC28A2/STXBP5L/SV2B/SYT12/TACR2/UNC13A/UNC13C,13,2.7226815401997886,GO BP,BL_sporatic_MUT_up,U2932
GO:0007600,sensory perception,23/407,23,407,258/11678,258,11678,3.490428068321402e-5,0.005525982255437928,0.005402648230152984,ATP8B1/BTBD9/CFAP69/CNGB1/DLG2/EYS/GNAL/HOMER2/LHFPL5/LXN/MARVELD2/MME/MYO15A/NXNL2/OPRM1/OR13A1/OR7D2/PDE6A/SCN1A/SCN3B/TAS2R14/TAS2R30/TMC2,23,2.5578919299849536,GO BP,BL_sporatic_MUT_up,U2932
GO:0015672,monovalent inorganic cation transport,26/407,26,407,297/11678,297,11678,1.4912873005716477e-5,0.004328461389909207,0.004231854752060772,ABCC9/ATP1A4/ATP2A1/CNKSR3/FGF13/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/NEDD4/NOS1/NOX5/SCN1A/SCN3B/SCN8A/SLC13A5/SLC15A1/SLC38A6/SLC4A7/SLC5A12/SLC6A20/SLC9A4/WNK3,26,2.5118341481977846,GO BP,BL_sporatic_MUT_up,U2932
GO:0008015,blood circulation,26/407,26,407,310/11678,310,11678,3.139981498982913e-5,0.005207883600455946,0.00509164919759886,ABCC9/ADAMTS16/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/EMP2/FGF13/HTR2B/ITPR2/KCND1/KCNE4/KCNIP4/MME/NOS1/PCSK5/PLN/SCN1A/SCN3B/SOD2/TAC4/TACR2/TMEM65/UTS2B,26,2.4064991677894905,GO BP,BL_sporatic_MUT_up,U2932
GO:0003013,circulatory system process,27/407,27,407,328/11678,328,11678,3.0788956127595816e-5,0.005207883600455946,0.00509164919759886,ABCC9/ADAMTS16/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/EMP2/FGF13/HTR2B/ITPR2/KCND1/KCNE4/KCNIP4/MME/NOS1/NOX4/PCSK5/PLN/SCN1A/SCN3B/SOD2/TAC4/TACR2/TMEM65/UTS2B,27,2.3619134655720018,GO BP,BL_sporatic_MUT_up,U2932
GO:0043269,regulation of ion transport,33/407,33,407,405/11678,405,11678,4.987053286990576e-6,0.002481415228369739,0.0024260326892352655,ATP2A1/CACNA1A/CACNG8/CNKSR3/DLG2/EPPIN/FGF13/FGF23/GABRE/GPM6B/HOMER2/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/MIR34A/MRLN/NEDD4/NOS1/OPRM1/PLN/SCN1A/SCN3B/SCN8A/SHISA9/SYT12/SYT15/TACR2/TMC2/WNK3,33,2.3379379379379377,GO BP,BL_sporatic_MUT_up,U2932
GO:0034765,regulation of ion transmembrane transport,23/407,23,407,283/11678,283,11678,1.4397559722290824e-4,0.014749029562570275,0.01441984696644298,ATP2A1/CACNA1A/CACNG8/CNKSR3/DLG2/FGF13/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/NEDD4/NOS1/OPRM1/PLN/SCN1A/SCN3B/SCN8A/SHISA9/TMC2/WNK3,23,2.3319297453573076,GO BP,BL_sporatic_MUT_up,U2932
GO:0007186,G protein-coupled receptor signaling pathway,34/407,34,407,473/11678,473,11678,4.9813500143954124e-5,0.007229184208391342,0.007067836533582965,ACKR2/ADGRG2/CHRM5/CNGB1/CYSLTR1/GABRE/GALR1/GNAL/GP1BA/GPR22/GPR52/GPR82/GPR83/GPR85/HOMER2/HTR2B/MAS1/NOS1/NPFFR1/OPRM1/OR13A1/OR7D2/PDE6A/PLN/RGS17/SAG/SSTR2/TAC4/TACR2/TAS2R14/TAS2R19/TAS2R30/TM2D1/UTS2B,34,2.0624899356400412,GO BP,BL_sporatic_MUT_up,U2932
GO:0034762,regulation of transmembrane transport,25/407,25,407,348/11678,348,11678,5.015975581546124e-4,0.039706006705738976,0.03881981101986055,ATP2A1/CACNA1A/CACNG8/CNKSR3/DLG2/FGF13/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/NEDD4/NOS1/OAZ3/OPRM1/PLN/SCN1A/SCN3B/SCN8A/SHISA9/SLC1A2/TMC2/WNK3,25,2.061269733683527,GO BP,BL_sporatic_MUT_up,U2932
GO:0098662,inorganic cation transmembrane transport,33/407,33,407,464/11678,464,11678,7.913354825482749e-5,0.009843648163270147,0.009623948443773192,ABCC9/ATP1A4/ATP2A1/CACNA1A/CACNG8/CNKSR3/FGF13/HTR2B/ITPR2/KCND1/KCNE4/KCNG4/KCNIP4/KCNJ13/KCNJ15/KCNV1/MCOLN3/NEDD4/NOS1/NOX5/OPRM1/PKD1L2/PLN/SCN1A/SCN3B/SCN8A/SLC15A1/SLC4A7/SLC6A20/SLC9A4/TMC2/TMEM163/WNK3,33,2.040657036346692,GO BP,BL_sporatic_MUT_up,U2932
GO:0044057,regulation of system process,23/407,23,407,337/11678,337,11678,0.0016491665774079724,0.09735673201884691,0.09518383368269029,ABCC9/ASPH/ATP1A4/ATP2A1/BVES/CACNG8/CORIN/EMP2/FGF13/GALR1/ITPR2/KCND1/KCNE4/KCNIP4/NOS1/OPRM1/PLN/SCN3B/SHISA9/SSTR2/TACR2/TMEM65/WNK3,23,1.9582674122733472,GO BP,BL_sporatic_MUT_up,U2932
GO:0001518,voltage-gated sodium channel complex,3/440,3,440,6/12107,6,12107,8.784532398612102e-4,0.030666004009700425,0.027320316072238594,SCN1A/SCN3B/SCN8A,3,13.757954545454544,GO CC,BL_sporatic_MUT_up,U2932
GO:0090533,cation-transporting ATPase complex,3/440,3,440,9/12107,9,12107,0.00339988769758082,0.06079520316225786,0.054162393168129944,ABCC9/ATP1A4/PLN,3,9.171969696969697,GO CC,BL_sporatic_MUT_up,U2932
GO:0034706,sodium channel complex,3/440,3,440,10/12107,10,12107,0.004726901833888784,0.06426435471977399,0.05725305724760566,SCN1A/SCN3B/SCN8A,3,8.254772727272726,GO CC,BL_sporatic_MUT_up,U2932
GO:0097225,sperm midpiece,5/440,5,440,17/12107,17,12107,2.668889448097182e-4,0.014640764972418827,0.013043444671151642,ATP1A4/CFAP69/FSIP2/SPEF2/TACR2,5,8.092914438502675,GO CC,BL_sporatic_MUT_up,U2932
GO:0036038,MKS complex,3/440,3,440,11/12107,11,12107,0.006325747087810278,0.07590896505372333,0.06762723037955067,CC2D2A/TCTN1/TMEM67,3,7.504338842975206,GO CC,BL_sporatic_MUT_up,U2932
GO:0033017,sarcoplasmic reticulum membrane,6/440,6,440,24/12107,24,12107,1.7155465688385854e-4,0.013175397648680335,0.011737950207842953,ASPH/ATP2A1/ITPR2/MRLN/NOS1/PLN,6,6.878977272727272,GO CC,BL_sporatic_MUT_up,U2932
GO:0097038,perinuclear endoplasmic reticulum,4/440,4,440,19/12107,19,12107,0.0043197168838852796,0.06426435471977399,0.05725305724760566,GDPD5/MOGAT3/NOX4/TRIM13,4,5.792822966507177,GO CC,BL_sporatic_MUT_up,U2932
GO:0032420,stereocilium,6/440,6,440,37/12107,37,12107,0.0019870863321942624,0.04488477362132923,0.039987805446633766,ATP8B1/HOMER2/LHFPL5/MYO15A/SLC4A7/TMC2,6,4.4620393120393125,GO CC,BL_sporatic_MUT_up,U2932
GO:0001917,photoreceptor inner segment,5/440,5,440,31/12107,31,12107,0.004820629554081168,0.06426435471977399,0.05725305724760566,C8orf37/MAK/NOS1/SAG/USP45,5,4.438049853372434,GO CC,BL_sporatic_MUT_up,U2932
GO:0034705,potassium channel complex,7/440,7,440,45/12107,45,12107,0.0010949756833363237,0.034336143760978585,0.03059004035723147,ABCC9/DLG2/KCND1/KCNE4/KCNG4/KCNIP4/KCNV1,7,4.280252525252525,GO CC,BL_sporatic_MUT_up,U2932
GO:0032421,stereocilium bundle,6/440,6,440,39/12107,39,12107,0.0026233048884968216,0.05596383762126553,0.04985813384569983,ATP8B1/HOMER2/LHFPL5/MYO15A/SLC4A7/TMC2,6,4.2332167832167835,GO CC,BL_sporatic_MUT_up,U2932
GO:0016529,sarcoplasmic reticulum,7/440,7,440,46/12107,46,12107,0.001251838574619011,0.034336143760978585,0.03059004035723147,ASPH/ATP2A1/FSD2/ITPR2/MRLN/NOS1/PLN,7,4.187203557312253,GO CC,BL_sporatic_MUT_up,U2932
GO:0034703,cation channel complex,16/440,16,440,109/12107,109,12107,1.8825673566109383e-6,6.510524331867357e-4,5.800220416274372e-4,ABCC9/ATP2A1/CACNA1A/CACNG8/CNGB1/DLG2/KCND1/KCNE4/KCNG4/KCNIP4/KCNV1/NOS1/SCN1A/SCN3B/SCN8A/SHISA9,16,4.039032527105921,GO CC,BL_sporatic_MUT_up,U2932
GO:0008076,voltage-gated potassium channel complex,6/440,6,440,41/12107,41,12107,0.0034012121797452506,0.06079520316225786,0.054162393168129944,DLG2/KCND1/KCNE4/KCNG4/KCNIP4/KCNV1,6,4.0267184035476715,GO CC,BL_sporatic_MUT_up,U2932
GO:0036126,sperm flagellum,8/440,8,440,59/12107,59,12107,0.0012440837298001604,0.034336143760978585,0.03059004035723147,ATP1A4/CFAP69/DNAH17/FSIP2/SPATA6L/SPEF2/TACR2/CFAP251,8,3.7309707241910632,GO CC,BL_sporatic_MUT_up,U2932
GO:0016528,sarcoplasm,7/440,7,440,53/12107,53,12107,0.002899338586624296,0.05859715880335419,0.05220415737689176,ASPH/ATP2A1/FSD2/ITPR2/MRLN/NOS1/PLN,7,3.6341766723842195,GO CC,BL_sporatic_MUT_up,U2932
GO:0097729,9+2 motile cilium,8/440,8,440,61/12107,61,12107,0.0015510387305241351,0.039706591501417865,0.03537456753826975,ATP1A4/CFAP69/DNAH17/FSIP2/SPATA6L/SPEF2/TACR2/CFAP251,8,3.6086438152011917,GO CC,BL_sporatic_MUT_up,U2932
GO:0030173,integral component of Golgi membrane,7/440,7,440,56/12107,56,12107,0.0039744884536370905,0.06359181525819345,0.05665389243123046,B4GALNT2/CASD1/PCSK5/SLC35A3/STEAP2/TVP23B/ZDHHC15,7,3.4394886363636363,GO CC,BL_sporatic_MUT_up,U2932
GO:1902495,transmembrane transporter complex,19/440,19,440,155/12107,155,12107,3.3908980895142483e-6,6.510524331867357e-4,5.800220416274372e-4,ABCC9/ATP1A4/ATP2A1/CACNA1A/CACNG8/CNGB1/DLG2/GABRE/KCND1/KCNE4/KCNG4/KCNIP4/KCNV1/NOS1/PLN/SCN1A/SCN3B/SCN8A/SHISA9,19,3.37291788856305,GO CC,BL_sporatic_MUT_up,U2932
GO:0034702,ion channel complex,17/440,17,440,144/12107,144,12107,1.8298261676190516e-5,0.0017566331209142895,0.001564982906516294,ABCC9/ATP2A1/CACNA1A/CACNG8/CNGB1/DLG2/GABRE/KCND1/KCNE4/KCNG4/KCNIP4/KCNV1/NOS1/SCN1A/SCN3B/SCN8A/SHISA9,17,3.248405934343434,GO CC,BL_sporatic_MUT_up,U2932
GO:0031514,motile cilium,12/440,12,440,102/12107,102,12107,3.186440415365365e-4,0.015294913993753753,0.013626225460443996,ATP1A4/CFAP36/CFAP69/DNAH17/FSIP2/INTU/MAK/NPHP1/SPATA6L/SPEF2/TACR2/CFAP251,12,3.237165775401069,GO CC,BL_sporatic_MUT_up,U2932
GO:0031228,intrinsic component of Golgi membrane,7/440,7,440,60/12107,60,12107,0.005847695457546376,0.07243596953863897,0.06453314172164931,B4GALNT2/CASD1/PCSK5/SLC35A3/STEAP2/TVP23B/ZDHHC15,7,3.2101893939393937,GO CC,BL_sporatic_MUT_up,U2932
GO:1990351,transporter complex,19/440,19,440,163/12107,163,12107,7.156667426978166e-6,9.160534306532053e-4,8.161111978132997e-4,ABCC9/ATP1A4/ATP2A1/CACNA1A/CACNG8/CNGB1/DLG2/GABRE/KCND1/KCNE4/KCNG4/KCNIP4/KCNV1/NOS1/PLN/SCN1A/SCN3B/SCN8A/SHISA9,19,3.207375906302287,GO CC,BL_sporatic_MUT_up,U2932
GO:0097733,photoreceptor cell cilium,7/440,7,440,62/12107,62,12107,0.007000199487028669,0.08145686675815178,0.07256985114144553,ATP1A4/CNGB1/EYS/MAK/NPHP1/PDE6A/SAG,7,3.1066348973607036,GO CC,BL_sporatic_MUT_up,U2932
GO:0005930,axoneme,8/440,8,440,73/12107,73,12107,0.004853297622066264,0.06426435471977399,0.05725305724760566,CCDC39/CFAP36/CFAP54/DNAH17/DNAH3/MAK/WDPCP/CFAP251,8,3.0154420921544207,GO CC,BL_sporatic_MUT_up,U2932
GO:0097731,9+0 non-motile cilium,8/440,8,440,73/12107,73,12107,0.004853297622066264,0.06426435471977399,0.05725305724760566,ATP1A4/CNGB1/EYS/MAK/NPFFR1/NPHP1/PDE6A/SAG,8,3.0154420921544207,GO CC,BL_sporatic_MUT_up,U2932
