ensembl_gene_id,external_gene_name,entrezgene_id,baseMean_RNA,baseMean_Ribo,log2FoldChange_RNA,log2FoldChange_Ribo,lfcSE_RNA,lfcSE_Ribo,pvalue_RNA,pvalue_Ribo,padj_RNA,padj_Ribo,log2FoldChangeTE_DESeq2
ENSG00000003756,RBM5,10181,830.1761871650033,285.39511706811135,0.15089717576481237,0.1335700995180723,0.14011640129240868,0.29686015665884785,0.2815063746697597,0.6527516625037904,0.9986627621636095,0.9981322094390942,-0.01732707624674007
ENSG00000004059,ARF5,381,1048.185659153759,613.2363343013848,-0.023861206141067324,0.06032466511106974,0.13282129264169698,0.17540039050669756,0.8574281710061203,0.7309023222704085,0.9986627621636095,0.9981322094390942,0.08418587125213707
ENSG00000004139,SARM1,23098,99.83147082808262,28.279197247619948,-0.16911782864002803,0.21230803349395316,0.2652168554167183,0.42138939201153897,0.5236958917405304,0.614381817970931,0.9986627621636095,0.9981322094390942,0.3814258621339812
ENSG00000004142,POLDIP2,26073,1923.8253302545197,520.6306569901831,-0.1544258858662029,-0.09155904237758206,0.11317343255986032,0.20092381263068312,0.172408205658281,0.6486126626870145,0.9986627621636095,0.9981322094390942,0.06286684348862084
ENSG00000004399,PLXND1,23129,226.38740075143392,40.706480366142145,0.05235111570795015,0.2777183305056405,0.18623845042558143,0.3924735686972767,0.7786358126216258,0.479187309299345,0.9986627621636095,0.9981322094390942,0.22536721479769034
ENSG00000004455,AK2,204,926.903009810174,644.2307952422382,0.012834376343923816,0.019319183286640267,0.1295475352266791,0.17666198472223182,0.9210820660898599,0.9129195239284862,0.9986627621636095,0.9981322094390942,0.006484806942716451
ENSG00000004468,CD38,952,2016.189377726463,2405.581322860039,0.0917042183737255,0.11749524812255775,0.12881964583379432,0.20145005031369093,0.4765386605524021,0.5597266659981084,0.9986627621636095,0.9981322094390942,0.025791029748832253
ENSG00000004478,FKBP4,2288,2910.7438181796474,1064.710939687754,-0.09992092930173578,-0.20041996518166752,0.11792031502963085,0.1583015505887605,0.3967946290837849,0.2054900097755948,0.9986627621636095,0.9981322094390942,-0.10049903587993174
ENSG00000004487,KDM1A,23028,1861.5548007415125,682.7894786630927,0.031085420399536597,0.0477425808483595,0.11533690950025981,0.17198545549654778,0.7875307774828362,0.7813220283360566,0.9986627621636095,0.9981322094390942,0.016657160448822903
ENSG00000004534,RBM6,10180,1763.337179163872,277.78568926653617,0.011068526242217281,0.1452096920536319,0.13765691089508583,0.1995745034431228,0.9359138658991885,0.4668606794115906,0.9986627621636095,0.9981322094390942,0.13414116581141464
ENSG00000004700,RECQL,5965,455.07660383398627,231.90400670130754,0.38064160767921607,0.30655229745792917,0.1502146853818582,0.2549995423333399,0.011277388436065221,0.22929843305856693,0.9986627621636095,0.9981322094390942,-0.0740893102212869
ENSG00000004766,VPS50,55610,129.4655199499411,44.51560626825465,0.23815706188046912,0.2286600946578725,0.2060727636030594,0.37895911544367006,0.24780633246992265,0.546249353875641,0.9986627621636095,0.9981322094390942,-0.00949696722259663
ENSG00000004777,ARHGAP33,115703,156.2422160371133,16.84883300588365,0.16671580328280974,0.7668654934848704,0.22509941405288392,0.522416640651372,0.4589166698677743,0.14212613249242678,0.9986627621636095,0.9981322094390942,0.6001496902020607
ENSG00000004779,NDUFAB1,4706,1166.3108139331953,1615.881139832908,-0.1579422729862779,-0.34713210926773863,0.1609164972088564,0.1758610499608422,0.3263378693965619,0.04839312593365899,0.9986627621636095,0.9981322094390942,-0.18918983628146074
ENSG00000004864,SLC25A13,10165,293.36187346377153,122.80232547375778,0.10076645201685805,0.025568704727171043,0.15829349240219065,0.24685715606616282,0.5243985357791353,0.9175051016599519,0.9986627621636095,0.9981322094390942,-0.075197747289687
ENSG00000004866,ST7,7982,267.7896006349865,41.556091136085364,-0.1626348853000208,0.12108170662431988,0.19404764837906086,0.3606358387415294,0.4019642657004862,0.7370631121174722,0.9986627621636095,0.9981322094390942,0.2837165919243407
ENSG00000004866,ST7,93655,267.7896006349865,41.556091136085364,-0.1626348853000208,0.12108170662431988,0.19404764837906086,0.3606358387415294,0.4019642657004862,0.7370631121174722,0.9986627621636095,0.9981322094390942,0.2837165919243407
ENSG00000004897,CDC27,996,861.4675787498057,203.17744315951654,0.07492044626154871,0.03917045387617958,0.15055019960041988,0.2372223893475183,0.6187347851374757,0.8688485593871693,0.9986627621636095,0.9981322094390942,-0.035749992385369134
ENSG00000004961,HCCS,3052,338.34706665710286,157.92540991672277,0.0037770318485295653,0.07534743439134943,0.15064512291514973,0.2395387193802241,0.9799972303892873,0.7531016666699255,0.9991657238925084,0.9981322094390942,0.07157040254281986
ENSG00000004975,DVL2,1856,1111.8564224087786,402.7651875890115,-0.17939370385450576,0.3577955570593921,0.1424457276305972,0.22487944009257332,0.20789208747502239,0.11159719904680904,0.9986627621636095,0.9981322094390942,0.5371892609138978
ENSG00000005007,UPF1,5976,1443.5903505057977,808.1479739782762,-0.03422482964665309,-0.0037253245861818937,0.14098264741516497,0.1987642616290249,0.8081919716421162,0.9850465826505307,0.9986627621636095,0.9981322094390942,0.030499505060471197
ENSG00000005020,SKAP2,8935,119.92001222732023,76.55484914540915,0.40835351556536353,0.08118369735175443,0.22551631939399094,0.28147114126383116,0.07017966897003383,0.7730203905852598,0.9986627621636095,0.9981322094390942,-0.32716981821360913
ENSG00000005022,SLC25A5,292,9029.463023431319,3085.029713408215,-0.027132429802350963,7.102675519662044e-4,0.10010868073728586,0.15255725901470363,0.7863681581099274,0.9962852671181659,0.9986627621636095,0.9987410342283837,0.02784269735431717
ENSG00000005059,MCUB,55013,2570.141861449561,378.10725820415524,-0.03418043466489019,0.14166431621213854,0.11947639011455893,0.19054230503224062,0.7748128173515608,0.45719136944429395,0.9986627621636095,0.9981322094390942,0.17584475087702872
ENSG00000005075,POLR2J,5439,130.39540563784493,9.523775764085375,-0.15174740984150076,0.5850104254645422,0.22252883096860562,0.8095194367247327,0.4952879768600132,0.4698864357638826,0.9986627621636095,0.9981322094390942,0.7367578353060429
ENSG00000005100,DHX33,56919,897.6637578741345,498.9458473188905,0.03626651512954306,0.10070320076560504,0.14837049668619062,0.20188182270523025,0.8068961674921854,0.6179044168690133,0.9986627621636095,0.9981322094390942,0.06443668563606197
ENSG00000005156,LIG3,3980,388.07252531675715,189.192884965132,0.07220754003854521,-0.06887362317366882,0.1529760969467971,0.20602155933446878,0.6369136200468932,0.738150934842345,0.9986627621636095,0.9981322094390942,-0.14108116321221403
ENSG00000005175,RPAP3,79657,676.153303251466,305.881340851295,0.12331180841547956,0.3346202916523605,0.1480702064504723,0.26619247447231337,0.40496157099312907,0.20873139352557113,0.9986627621636095,0.9981322094390942,0.21130848323688095
ENSG00000005189,REXO5,81691,182.07903744031634,67.78134614637052,0.4615289226849942,0.055888866649105064,0.20409022886823308,0.2849327805718889,0.023734717296520595,0.8444946800177587,0.9986627621636095,0.9981322094390942,-0.4056400560358891
ENSG00000005194,CIAPIN1,57019,337.28777148931573,172.05381579887697,-0.03160797332640013,-0.24626802108439566,0.14634141571033726,0.22206323316589727,0.828997188615417,0.2674303849862419,0.9986627621636095,0.9981322094390942,-0.21466004775799552
ENSG00000005206,SPPL2B,56928,642.5620192753692,376.6615225262055,-0.16702355360267634,-0.024669803083805546,0.1554311703031246,0.1982149308090975,0.28256186882417683,0.9009511781130535,0.9986627621636095,0.9981322094390942,0.1423537505188708
ENSG00000005249,PRKAR2B,5577,4506.300036837224,794.1650885424322,0.1712294206718228,0.17865181412723377,0.12966079063711386,0.19968340080703856,0.186636366653791,0.37096066575619946,0.9986627621636095,0.9981322094390942,0.007422393455410958
ENSG00000005302,MSL3,10943,380.96689950073176,87.47716823054024,-0.059963550313630695,0.3083516215763072,0.14148384784501292,0.26290451847030755,0.6716977822669338,0.24084977385380135,0.9986627621636095,0.9981322094390942,0.3683151718899379
ENSG00000005339,CREBBP,1387,1721.705594056909,375.9194274088403,-0.2510072696407804,-0.11819224475807698,0.13072812705937722,0.23399272034114144,0.05484894725463787,0.6134810324828575,0.9986627621636095,0.9981322094390942,0.13281502488270341
ENSG00000005448,WDR54,84058,844.9987912960252,363.1022233838841,0.04357266756469301,-0.06207743109067039,0.1605626125936256,0.19899180612962628,0.7861026826882263,0.7550711241785207,0.9986627621636095,0.9981322094390942,-0.1056500986553634
ENSG00000005471,ABCB4,5244,109.66769319350807,9.756387406460513,0.06224279270090013,0.27481941118195,0.28060960431314247,0.6326243485216924,0.824459640608153,0.6639895116790777,0.9986627621636095,0.9981322094390942,0.2125766184810499
ENSG00000005483,KMT2E,55904,1312.7283700630423,116.62210576187698,0.09544404667113142,0.2522746587834266,0.15259827065881035,0.23189195525167186,0.5316694844837389,0.27664039723824124,0.9986627621636095,0.9981322094390942,0.15683061211229515
ENSG00000005486,RHBDD2,57414,259.73724699995887,185.71727985768825,-0.17657422488773447,-0.04297223705060841,0.17179028119447512,0.20754230659408135,0.3040215305944337,0.835968543052094,0.9986627621636095,0.9981322094390942,0.13360198783712607
ENSG00000005700,IBTK,25998,657.3467496760624,87.37500079208503,0.23994895095986885,0.23696854321689412,0.16696403670434193,0.260134759872496,0.1506811861391849,0.362324182755705,0.9986627621636095,0.9981322094390942,-0.0029804077429747278
ENSG00000005801,ZNF195,7748,372.5382843060652,99.19723726605481,-0.04505809811712727,0.018267992260087042,0.15683452266111117,0.24444656156094186,0.7738848694481513,0.9404279080580438,0.9986627621636095,0.9981322094390942,0.06332609037721432
ENSG00000005812,FBXL3,26224,342.6489708572532,67.32400523195096,0.30348105586501484,0.03393465407904033,0.15965152535956467,0.29765906834963113,0.05731554594284838,0.9092337446624655,0.9986627621636095,0.9981322094390942,-0.2695464017859745
ENSG00000005844,ITGAL,3683,445.40499744708836,181.89607712052396,0.08259118504364032,-0.0931780828940447,0.16272791583691776,0.20501808280764194,0.6117748627595225,0.6494782430873942,0.9986627621636095,0.9981322094390942,-0.17576926793768502
ENSG00000005882,PDK2,5164,191.11177324812104,174.43604526783807,-0.08347485558789465,0.037634772010318514,0.18067075189117485,0.24829838519442315,0.6440616007177037,0.8795255063846971,0.9986627621636095,0.9981322094390942,0.12110962759821317
ENSG00000005889,ZFX,7543,324.6362595547721,61.75958583886018,0.04611742573591966,0.5642374981598686,0.19235067482696794,0.3620177889390162,0.8105186236526274,0.11909332544400734,0.9986627621636095,0.9981322094390942,0.5181200724239489
ENSG00000005893,LAMP2,3920,986.9514869775896,788.3414791975192,0.1224113463372464,0.2495759516137371,0.17148998352843695,0.21120075091053467,0.4753443824382769,0.2373247127402509,0.9986627621636095,0.9981322094390942,0.1271646052764907
ENSG00000006007,GDE1,51573,694.8301359767145,193.0271312018314,-0.16577047406193002,-0.18039704137741142,0.13902355982486927,0.2034620907333622,0.23310787586286053,0.37527430421325836,0.9986627621636095,0.9981322094390942,-0.014626567315481398
ENSG00000006015,REX1BD,55049,364.2900816757586,355.81440693244053,-0.2670856107025098,-0.36171547407778304,0.18747273375471762,0.22182451492118074,0.15425441815132296,0.10296673483082662,0.9986627621636095,0.9981322094390942,-0.09462986337527324
ENSG00000006025,OSBPL7,114881,107.00728384154074,27.25408031138071,0.15662175988829413,-0.16661389805391297,0.31269517041307016,0.42650018031340764,0.616457823079649,0.6960531840231772,0.9986627621636095,0.9981322094390942,-0.3232356579422071
ENSG00000006062,MAP3K14,9020,523.0983692795145,222.46122731868775,0.21474020327000382,0.17023601572489502,0.18379816958213194,0.20368952957130482,0.24266646609789175,0.4032886779408468,0.9986627621636095,0.9981322094390942,-0.04450418754510879
ENSG00000006125,AP2B1,163,692.0818699780291,231.78833956778305,0.18870121015871733,0.29593405837485964,0.16603322727794845,0.23831839883132364,0.25573616174201763,0.21432542948395178,0.9986627621636095,0.9981322094390942,0.10723284821614232
ENSG00000006194,ZNF263,10127,422.71675891475326,71.71536327449635,-0.013086671060196163,0.17074718455328353,0.13613549740551703,0.33973749702375583,0.9234175252162191,0.6152556332989672,0.9986627621636095,0.9981322094390942,0.1838338556134797
ENSG00000006451,RALA,5898,196.82102755245285,76.950171799599,0.021227491433773053,-0.04268629148279876,0.18489286134762098,0.2692265255398912,0.9085959711722688,0.8740221782552363,0.9986627621636095,0.9981322094390942,-0.06391378291657182
ENSG00000006530,AGK,55750,137.6708481105659,62.43598037854267,-0.06854668696056689,-0.17960118325762697,0.20504213691121578,0.3193804033120634,0.7381491404394946,0.5738826683902308,0.9986627621636095,0.9981322094390942,-0.11105449629706009
ENSG00000006576,PHTF2,57157,574.6185377565181,87.55545721797549,0.08384463436127822,-0.024021327043143022,0.21314041129543507,0.2929256868105365,0.6940407123016558,0.9346428566107645,0.9986627621636095,0.9981322094390942,-0.10786596140442124
ENSG00000006607,FARP2,9855,174.6038956167484,92.52950769003631,-0.24422488186213762,-0.29307858225138206,0.2027925489241512,0.2925737467485642,0.22847018832579336,0.3164761881448243,0.9986627621636095,0.9981322094390942,-0.04885370038924444
ENSG00000006625,GGCT,79017,780.0594861423348,239.61324508298011,-0.11683959009552898,0.09944073658677456,0.12396513513431053,0.20925818462855753,0.3459265964904749,0.6346401791886971,0.9986627621636095,0.9981322094390942,0.21628032668230354
ENSG00000006634,DBF4,10926,1139.6858592624617,55.363612830556754,0.03273234011411371,0.10238012161522626,0.14725168065834315,0.3404613862764148,0.8240893836796792,0.7636356915898803,0.9986627621636095,0.9981322094390942,0.06964778150111256
ENSG00000006652,IFRD1,3475,204.4264906058724,14.603674397253853,0.4452696307511157,1.2242237735207542,0.20798935319680634,0.573289412776021,0.03228783362494226,0.03272528131177286,0.9986627621636095,0.9981322094390942,0.7789541427696385
ENSG00000006695,COX10,1352,323.9513264402865,81.71725319711379,-0.013136358946380761,-0.17046861763832424,0.1645088218327456,0.30610757390628796,0.9363549638658687,0.5776017596917548,0.9986627621636095,0.9981322094390942,-0.15733225869194348
ENSG00000006704,GTF2IRD1,9569,373.0491743407057,76.38494966454283,-0.27889854396593644,0.4510278623489374,0.16165531236514227,0.3077300848168783,0.084479401620729,0.14274077158116216,0.9986627621636095,0.9981322094390942,0.7299264063148738
ENSG00000006712,PAF1,54623,867.6101801845394,354.266477130799,-0.06541854861072778,-0.1905905509760108,0.14200947874741024,0.2115710397267322,0.6450402221476748,0.36767617242182543,0.9986627621636095,0.9981322094390942,-0.12517200236528303
ENSG00000006715,VPS41,27072,282.86264377724615,96.00244390947518,0.27911845621222153,0.18097358458900176,0.16186562257814022,0.24750996839711542,0.0846385813945962,0.4646710753921108,0.9986627621636095,0.9981322094390942,-0.09814487162321978
ENSG00000006740,ARHGAP44,9912,136.17456217691512,42.199435765386596,-0.0891441804260999,-0.06945864169338588,0.22916623538603745,0.379201115207146,0.6972809403870033,0.8546638599869908,0.9986627621636095,0.9981322094390942,0.019685538732714017
ENSG00000006744,ELAC2,60528,1890.537986456215,1133.5198847125914,-0.0876631350813309,-0.21046645761324617,0.1183876411701346,0.15680709580248917,0.4590115869967741,0.17953121101152292,0.9986627621636095,0.9981322094390942,-0.12280332253191527
ENSG00000006757,PNPLA4,8228,143.40557646612092,43.78216468005858,0.05691422206436765,0.013601525690966098,0.21966624202211665,0.3343745729546378,0.7955626552380359,0.9675529896090063,0.9986627621636095,0.9981322094390942,-0.04331269637340155
ENSG00000006831,ADIPOR2,79602,431.6608864673827,135.27780544810344,-0.17048913962492399,0.035043311362805835,0.16194950974040542,0.2418818891194207,0.29246466380139613,0.8848073695137589,0.9986627621636095,0.9981322094390942,0.20553245098772982
ENSG00000007047,MARK4,57787,354.5502216102553,63.94660313586388,-0.2197922081798179,0.38559994017814314,0.15035947406244074,0.2881328262853898,0.14380198738996364,0.18080795946405362,0.9986627621636095,0.9981322094390942,0.6053921483579611
ENSG00000007080,CCDC124,115098,1390.672270192541,713.1507279270983,-0.17811318054805472,-0.4446141311042594,0.1449795921713983,0.26850835968266673,0.21924444649348804,0.09774875648954313,0.9986627621636095,0.9981322094390942,-0.2665009505562047
ENSG00000007168,PAFAH1B1,5048,762.1759323735834,385.4643053977983,0.21002123229506872,0.16097513408732425,0.1188641434296389,0.19699992303793631,0.07724472723005173,0.4138524377741631,0.9986627621636095,0.9981322094390942,-0.04904609820774447
ENSG00000007202,KIAA0100,9703,4556.3275435825835,226.73891099100604,-0.006067156761958785,0.27011125907396205,0.10113509611894779,0.23354828484909151,0.9521631082108075,0.24745452715955457,0.9986627621636095,0.9981322094390942,0.27617841583592084
ENSG00000007255,TRAPPC6A,79090,315.542235547093,434.1930147830434,0.08391110062953099,0.11819862675752416,0.19451356089933355,0.19244494734850223,0.6661852100406774,0.5390868123917325,0.9986627621636095,0.9981322094390942,0.03428752612799317
ENSG00000007264,MATK,4145,1655.8968032479363,233.13435058031183,-0.10913707873611454,-0.015192961438977125,0.12410985562127014,0.2054010026571996,0.3792068288889954,0.941036389845408,0.9986627621636095,0.9981322094390942,0.09394411729713742
ENSG00000007312,CD79B,974,7432.529380861903,6761.316943628176,-0.020931628809487183,-0.11583963150628304,0.13862718825462203,0.156707810356163,0.8799818422500938,0.4597808415729476,0.9986627621636095,0.9981322094390942,-0.09490800269679586
ENSG00000007314,SCN4A,6329,100.30811441814588,77.22356456070972,0.013670964271115832,0.0020418595060175907,0.23330465696896918,0.27795437239645054,0.9532730616987026,0.9941387735386386,0.9986627621636095,0.9984997542820735,-0.011629104765098241
ENSG00000007376,RPUSD1,113000,485.9037623529315,136.85088299014012,-0.4199370707432239,-0.18867707124311403,0.18316372844820836,0.233357168575488,0.02186604042707641,0.41878357116871784,0.9986627621636095,0.9981322094390942,0.23125999950010986
ENSG00000007392,LUC7L,55692,395.35314420120517,99.42276215827647,0.026643449251997648,-0.18361819173050783,0.17708987551151228,0.24985110318682485,0.8804083597238265,0.4623940213532056,0.9986627621636095,0.9981322094390942,-0.2102616409825055
ENSG00000007520,TSR3,115939,824.2371762465524,77.51876851191115,0.03946962854113556,-0.18984252091881115,0.3671952462922425,0.37112570087842445,0.914400665401588,0.6089788721005125,0.9986627621636095,0.9981322094390942,-0.2293121494599467
ENSG00000007541,PIGQ,9091,499.68251413145396,107.29556929598458,-0.26966827082007006,-0.07056596179857359,0.17270171517529131,0.2687314778278483,0.1184132741796814,0.7928672882202565,0.9986627621636095,0.9981322094390942,0.19910230902149645
ENSG00000007545,CRAMP1,57585,278.35181083709546,92.03927068134766,-0.15881997776863954,-0.12294346227726441,0.17249331340898266,0.27065390699548325,0.35719077564018015,0.6496517575141869,0.9986627621636095,0.9981322094390942,0.03587651549137513
ENSG00000007923,DNAJC11,55735,1013.8337663506742,549.3401012181916,-0.022476015591585567,0.07645781391353326,0.12396145922736863,0.18053088684407664,0.8561206898936335,0.6719184442247551,0.9986627621636095,0.9981322094390942,0.09893382950511884
ENSG00000007944,MYLIP,29116,127.65743805850491,52.56341159961257,-0.43768240024883615,-0.030585165504273558,0.22875230803331317,0.339061932440031,0.0557037240232066,0.9281241144966966,0.9986627621636095,0.9981322094390942,0.4070972347445626
ENSG00000007968,E2F2,1870,1029.2474994311356,934.1764214978192,-0.04717983166766812,0.16104255292426498,0.12090765145569071,0.16219914300594312,0.6963784729814012,0.3207736424476881,0.9986627621636095,0.9981322094390942,0.2082223845919331
ENSG00000008018,PSMB1,5689,2158.0278991186415,3311.5869620955527,0.054813999947246894,0.27473997550901114,0.1232927447016003,0.2271091957175996,0.6566203047862049,0.22638392019971876,0.9986627621636095,0.9981322094390942,0.21992597556176424
ENSG00000008083,JARID2,3720,218.1448613285667,48.11508479523242,-6.637800928333811e-4,0.14393022400342,0.19611047087753727,0.35391723795078994,0.9972993850138716,0.6842447715657902,0.9995076997012269,0.9981322094390942,0.1445940040962534
ENSG00000008128,CDK11A,728642,129.63151139555538,30.98540501615279,0.30268672933453045,0.17731346449996432,0.2134766575593256,0.39904616796696907,0.15622245652619804,0.6567944484669846,0.9986627621636095,0.9981322094390942,-0.12537326483456612
ENSG00000008130,NADK,65220,1328.5041599309075,202.6284214488034,-0.03282554381730727,0.0235236112278956,0.1262654655597573,0.22390715209489762,0.7948850163629666,0.9163284618227988,0.9986627621636095,0.9981322094390942,0.05634915504520287
ENSG00000008256,CYTH3,9265,133.0394848830095,21.319050626846387,0.08384634651643237,-0.025628543044398166,0.20535452483632122,0.47882049924212944,0.6830531031859157,0.9573141514979847,0.9986627621636095,0.9981322094390942,-0.10947488956083054
ENSG00000008282,SYPL1,6856,983.9304904848804,1246.3334096579486,-0.09952705940011361,-0.03587694357286996,0.15605673412990773,0.18050996200946606,0.5236286004688664,0.8424557588823174,0.9986627621636095,0.9981322094390942,0.06365011582724364
ENSG00000008294,SPAG9,9043,683.5534120993693,158.38396616984681,0.11755336540114364,0.2642553363063222,0.1414681172428719,0.2313657725777889,0.4060001452613201,0.25339002408297906,0.9986627621636095,0.9981322094390942,0.14670197090517856
ENSG00000008300,CELSR3,1951,330.655577679097,41.431244069172216,0.23988283487355821,-0.028579840179736977,0.1971680298334966,0.4474863622934876,0.22374059304731223,0.9490757218852667,0.9986627621636095,0.9981322094390942,-0.2684626750532952
ENSG00000008324,SS18L2,51188,113.30364739620968,132.26239430786381,-0.048800985834519334,-0.3883358069724884,0.22991470906319722,0.3448285867986687,0.8319066098754281,0.26009332695099796,0.9986627621636095,0.9981322094390942,-0.33953482113796907
ENSG00000008382,MPND,84954,282.2948071136898,59.67622738655322,0.04488486120467147,-0.08878159264494666,0.20019106302232204,0.3439336122848205,0.8225938134116584,0.7963020706668433,0.9986627621636095,0.9981322094390942,-0.13366645384961812
ENSG00000008710,PKD1,5310,799.617420723973,13.020673204257877,-0.0542949857497587,0.6708470276347497,0.16780286451463103,0.6103972209679528,0.7462680578505922,0.27175343008883446,0.9986627621636095,0.9981322094390942,0.7251420133845083
ENSG00000008838,MED24,9862,1580.9409119933214,774.7645080145462,0.020831865369220125,0.06817310147192032,0.12496119495762681,0.19517271583065157,0.8676008528097228,0.7268668990978415,0.9986627621636095,0.9981322094390942,0.0473412361027002
ENSG00000008853,RHOBTB2,23221,1086.2319768362174,243.3586347713803,-0.07817663425614303,0.028935026147098784,0.15690319017358065,0.23864899555106472,0.6183095526448397,0.9034968869648802,0.9986627621636095,0.9981322094390942,0.10711166040324181
ENSG00000008869,HEATR5B,54497,273.6565008543223,101.79103317177419,0.1891417188577478,0.16580842157472914,0.1683447338052932,0.2711598439441239,0.2612090375249661,0.5408828306967857,0.9986627621636095,0.9981322094390942,-0.023333297283018667
ENSG00000008952,SEC62,7095,1781.9008687678984,650.9063999868904,0.14318388534693088,0.0016062272805939413,0.13354079698077412,0.20414135113370513,0.28362535863338917,0.993722140478699,0.9986627621636095,0.9984997542820735,-0.14157765806633693
