Gene name (Gene ID)	Length	cDNA #	cDNA %	reads #	reads %
CYP26B1 (ENSG00000003137.8)	18801	2	0.00030047535200687485	2	3.996634514008444e-06
ICA1 (ENSG00000003147.17)	149504	5	0.0007511883800171872	128	0.00025578460889654045
DBNDD1 (ENSG00000003249.13)	15264	2	0.00030047535200687485	2	3.996634514008444e-06
ALS2 (ENSG00000003393.14)	80636	16	0.0024038028160549988	740	0.0014787547701831242
CASP10 (ENSG00000003400.14)	46526	2	0.00030047535200687485	67	0.0001338872562192829
CFLAR (ENSG00000003402.19)	60521	95	0.014272579220326556	17699	0.03536821713171772
TFPI (ENSG00000003436.15)	101531	2	0.00030047535200687485	2	3.996634514008444e-06
NDUFAF7 (ENSG00000003509.15)	21773	21	0.0031549911960721865	1230	0.002457930226115193
RBM5 (ENSG00000003756.16)	20276	28	0.004206654928096248	1717	0.003431110730276249
MTMR7 (ENSG00000003987.13)	115499	1	0.00015023767600343742	1	1.998317257004222e-06
SLC7A2 (ENSG00000003989.17)	71783	14	0.002103327464048124	211	0.00042164494122789086
ARF5 (ENSG00000004059.10)	3361	46	0.006910933096158122	2451	0.0048978755969173475
SARM1 (ENSG00000004139.13)	39387	10	0.0015023767600343743	745	0.0014887463564681456
POLDIP2 (ENSG00000004142.11)	10346	84	0.012619964784288746	4215	0.008422907238272796
PLXND1 (ENSG00000004399.12)	51644	5	0.0007511883800171872	196	0.0003916701823728275
AK2 (ENSG00000004455.16)	72712	37	0.005558794012127185	2243	0.0044822256074604685
CD38 (ENSG00000004468.12)	74956	134	0.020131848584460616	8292	0.01657004669507901
FKBP4 (ENSG00000004478.7)	10471	53	0.007962596828182183	5691	0.011372423509611028
KDM1A (ENSG00000004487.15)	64174	54	0.00811283450418562	2631	0.005257572703178107
RBM6 (ENSG00000004534.14)	158739	80	0.012019014080274995	9690	0.01936369422037091
RECQL (ENSG00000004700.15)	32759	22	0.0033052288720756234	977	0.0019523559600931246
VPS50 (ENSG00000004766.15)	128782	18	0.002704278168061874	926	0.0018504417799859094
HSPB6 (ENSG00000004776.12)	3511	4	0.0006009507040137497	185	0.00036968869254578105
ARHGAP33 (ENSG00000004777.18)	14291	7	0.001051663732024062	157	0.0003137358093496628
NDUFAB1 (ENSG00000004779.9)	15355	34	0.005108080984116872	1997	0.003990639562237431
SLC22A16 (ENSG00000004809.13)	51647	1	0.00015023767600343742	1	1.998317257004222e-06
ABCB5 (ENSG00000004846.16)	161832	1	0.00015023767600343742	1	1.998317257004222e-06
SLC25A13 (ENSG00000004864.13)	201833	47	0.007061170772161559	10783	0.02154785498227652
ST7 (ENSG00000004866.20)	274611	52	0.007812359152178747	8827	0.017639146427576267
CDC27 (ENSG00000004897.11)	70516	53	0.007962596828182183	3316	0.006626420024226001
HCCS (ENSG00000004961.14)	11778	12	0.0018028521120412493	616	0.0012309634303146006
DVL2 (ENSG00000004975.11)	9205	21	0.0031549911960721865	1320	0.002637778779245573
UPF1 (ENSG00000005007.12)	36299	75	0.011267825700257807	3316	0.006626420024226001
SKAP2 (ENSG00000005020.12)	327578	44	0.006610457744151247	12314	0.024607278702749983
SLC25A5 (ENSG00000005022.5)	2920	81	0.012169251756278431	3874	0.0077414810536343545
MCUB (ENSG00000005059.15)	128240	48	0.007211408448164997	2641	0.00527755587574815
POLR2J (ENSG00000005075.15)	5790	9	0.001352139084030937	742	0.0014827514046971324
DHX33 (ENSG00000005100.12)	28096	28	0.004206654928096248	2996	0.005986958501984649
THSD7A (ENSG00000005108.15)	460864	5	0.0007511883800171872	203	0.00040565840317185705
LIG3 (ENSG00000005156.11)	29250	13	0.0019530897880446867	755	0.0015087295290381875
RPAP3 (ENSG00000005175.9)	44296	27	0.004056417252092811	2513	0.00502177126685161
ACSM3 (ENSG00000005187.11)	185903	2	0.00030047535200687485	60	0.00011989903542025332
REXO5 (ENSG00000005189.19)	43145	3	0.0004507130280103123	49	9.791754559320689e-05
CIAPIN1 (ENSG00000005194.14)	19360	26	0.0039061795760893725	1459	0.00291554487796916
SPPL2B (ENSG00000005206.16)	16060	25	0.003755941900085936	1152	0.002302061480068864
COPZ2 (ENSG00000005243.9)	11777	3	0.0004507130280103123	104	0.00020782499472843909
PRKAR2B (ENSG00000005249.12)	117163	122	0.018328996472419368	6209	0.012407551848739215
MSL3 (ENSG00000005302.17)	17595	27	0.004056417252092811	1481	0.0029595078576232525
CREBBP (ENSG00000005339.14)	155673	89	0.01337115316430593	6562	0.013112957840461705
TSPOAP1 (ENSG00000005379.15)	27533	8	0.0012019014080274994	282	0.0005635254664751907
GCFC2 (ENSG00000005436.13)	58990	15	0.0022535651400515623	1210	0.002417963880975109
WDR54 (ENSG00000005448.16)	4078	10	0.0015023767600343743	509	0.0010171434838151488
CROT (ENSG00000005469.11)	54115	2	0.00030047535200687485	2	3.996634514008444e-06
ABCB4 (ENSG00000005471.15)	78739	3	0.0004507130280103123	45	8.992427656518998e-05
KMT2E (ENSG00000005483.20)	100183	98	0.014723292248336869	11132	0.022245267704971
RHBDD2 (ENSG00000005486.16)	46325	28	0.004206654928096248	1183	0.0023640093150359945
SOX8 (ENSG00000005513.9)	5172	3	0.0004507130280103123	197	0.0003936684996298317
IBTK (ENSG00000005700.14)	77669	40	0.0060095070401374965	6803	0.01359455229939972
ZNF195 (ENSG00000005801.16)	39962	20	0.0030047535200687487	1176	0.002350021094236965
MYCBP2 (ENSG00000005810.17)	281968	189	0.02839492076464968	29861	0.059671751611403076
FBXL3 (ENSG00000005812.10)	34598	34	0.005108080984116872	1481	0.0029595078576232525
ITGAL (ENSG00000005844.17)	50445	60	0.009014260560206249	3549	0.007092027945107985
PDK2 (ENSG00000005882.11)	17416	14	0.002103327464048124	806	0.001610643709145403
ITGA3 (ENSG00000005884.17)	34514	17	0.002554040492058436	879	0.001756520868906711
ZFX (ENSG00000005889.15)	67083	29	0.0043568926040996854	1483	0.002963504492137261
LAMP2 (ENSG00000005893.15)	41539	57	0.008563547532195934	3568	0.007129995972991064
ASB4 (ENSG00000005981.12)	61789	5	0.0007511883800171872	113	0.00022580985004147706
GDE1 (ENSG00000006007.11)	20457	20	0.0030047535200687487	915	0.0018284602901588634
C19orf60 (ENSG00000006015.17)	3652	11	0.0016526144360378115	595	0.0011889987679175116
CRLF1 (ENSG00000006016.10)	35522	3	0.0004507130280103123	71	0.00014188052524729975
MAP3K14 (ENSG00000006062.14)	53920	22	0.0033052288720756234	1086	0.002170172541106585
ABCC8 (ENSG00000006071.12)	83451	3	0.0004507130280103123	5	9.991586285021111e-06
CACNG3 (ENSG00000006116.3)	107249	1	0.00015023767600343742	1	1.998317257004222e-06
TMEM132A (ENSG00000006118.14)	12697	2	0.00030047535200687485	3	5.994951771012665e-06
AP2B1 (ENSG00000006125.17)	138685	48	0.007211408448164997	13796	0.027568784877630245
ZNF263 (ENSG00000006194.9)	32551	24	0.0036057042240824986	801	0.001600652122860382
SPATA20 (ENSG00000006282.20)	12102	5	0.0007511883800171872	446	0.000891249496623883
CACNA1G (ENSG00000006283.17)	66407	2	0.00030047535200687485	79	0.00015786706330333353
TNFRSF12A (ENSG00000006327.13)	3939	2	0.00030047535200687485	99	0.00019783340844341796
MAP3K9 (ENSG00000006432.15)	87009	31	0.00465736795610656	1568	0.00313336145898262
RALA (ENSG00000006451.7)	84642	54	0.00811283450418562	2753	0.005501367408532623
BAIAP2L1 (ENSG00000006453.13)	108634	10	0.0015023767600343743	482	0.0009631889178760347
KDM7A (ENSG00000006459.10)	92194	12	0.0018028521120412493	532	0.001063104780726246
ETV1 (ENSG00000006468.13)	100198	1	0.00015023767600343742	1	1.998317257004222e-06
AGK (ENSG00000006530.15)	104056	14	0.002103327464048124	880	0.0017585191861637151
TTC22 (ENSG00000006555.10)	21556	2	0.00030047535200687485	42	8.39293247941773e-05
PHTF2 (ENSG00000006576.16)	158599	91	0.013671628516312808	4229	0.008450883679870855
FARP2 (ENSG00000006607.13)	137843	32	0.0048076056321099975	6773	0.013534602781689595
GGCT (ENSG00000006625.17)	1270	32	0.0048076056321099975	1210	0.002417963880975109
DBF4 (ENSG00000006634.7)	33326	22	0.0033052288720756234	907	0.001812473752102829
IFRD1 (ENSG00000006652.13)	58050	21	0.0031549911960721865	1042	0.0020822465817983992
COX10 (ENSG00000006695.10)	139002	18	0.002704278168061874	983	0.00196434586363515
GTF2IRD1 (ENSG00000006704.10)	148815	14	0.002103327464048124	626	0.0012509466028846428
PAF1 (ENSG00000006712.14)	5344	22	0.0033052288720756234	1146	0.0022900715765268387
VPS41 (ENSG00000006715.15)	209432	31	0.00465736795610656	1225	0.0024479386398301717
ARHGAP44 (ENSG00000006740.16)	202105	13	0.0019530897880446867	415	0.0008293016616567521
ELAC2 (ENSG00000006744.18)	25797	33	0.004957843308113436	1870	0.0037368532705978953
SCIN (ENSG00000006747.14)	89603	7	0.001051663732024062	7	1.3988220799029556e-05
PNPLA4 (ENSG00000006757.11)	29493	10	0.0015023767600343743	198	0.0003956668168868359
MYH13 (ENSG00000006788.13)	72266	1	0.00015023767600343742	91	0.00018184687038738415
ADIPOR2 (ENSG00000006831.9)	100105	105	0.01577495598036093	12027	0.024033761649989775
UPP2 (ENSG00000007001.12)	256924	10	0.0015023767600343743	136	0.00027177114695257416
MARK4 (ENSG00000007047.14)	212666	36	0.005408556336123748	1321	0.002639777096502577
PROM1 (ENSG00000007062.11)	121172	8	0.0012019014080274994	52	0.00010391249736421954
CCDC124 (ENSG00000007080.10)	10976	11	0.0016526144360378115	485	0.0009691838696470476
CEACAM21 (ENSG00000007129.17)	35925	7	0.001051663732024062	571	0.0011410391537494107
PAFAH1B1 (ENSG00000007168.12)	89178	121	0.018178758796415933	11118	0.022217291263372938
NOS2 (ENSG00000007171.16)	42205	2	0.00030047535200687485	2	3.996634514008444e-06
DNAH9 (ENSG00000007174.17)	371318	9	0.001352139084030937	200	0.0003996634514008444
KIAA0100 (ENSG00000007202.14)	31015	195	0.0292963468206703	31394	0.06273517196639054
SLC13A2 (ENSG00000007216.14)	24489	4	0.0006009507040137497	29	5.795120045312244e-05
GAS7 (ENSG00000007237.18)	287943	2	0.00030047535200687485	2	3.996634514008444e-06
TRAPPC6A (ENSG00000007255.10)	15310	12	0.0018028521120412493	665	0.0013288809759078074
MATK (ENSG00000007264.14)	24160	1	0.00015023767600343742	1	1.998317257004222e-06
CEACAM7 (ENSG00000007306.14)	33670	3	0.0004507130280103123	48	9.591922833620263e-05
CD79B (ENSG00000007312.12)	3615	72	0.010817112672247496	3415	0.006824253432669418
SCN4A (ENSG00000007314.12)	34365	2	0.00030047535200687485	4	7.993269028016887e-06
ST7L (ENSG00000007341.18)	97308	8	0.0012019014080274994	456	0.0009112326691939252
TKTL1 (ENSG00000007350.16)	34680	4	0.0006009507040137497	39	7.793437302316465e-05
PAX6 (ENSG00000007372.21)	33284	1	0.00015023767600343742	13	2.597812434105489e-05
RPUSD1 (ENSG00000007376.7)	3424	14	0.002103327464048124	927	0.0018524400972429137
RHBDF1 (ENSG00000007384.15)	18297	3	0.0004507130280103123	141	0.00028176273323759533
LUC7L (ENSG00000007392.16)	40495	17	0.002554040492058436	888	0.0017745057242197488
CACNA2D2 (ENSG00000007402.11)	141446	11	0.0016526144360378115	24	4.795961416810133e-05
BAIAP3 (ENSG00000007516.13)	15841	1	0.00015023767600343742	25	4.9957931425105544e-05
TSR3 (ENSG00000007520.3)	2672	24	0.0036057042240824986	1159	0.002316049700867893
PIGQ (ENSG00000007541.16)	14910	10	0.0015023767600343743	577	0.001153029057291436
CRAMP1 (ENSG00000007545.15)	65522	78	0.01171853872826812	14658	0.029291334353167886
TEAD3 (ENSG00000007866.19)	23480	2	0.00030047535200687485	111	0.00022181321552746866
DNAJC11 (ENSG00000007923.15)	67757	23	0.003455466548079061	833	0.0016645982750845164
MYLIP (ENSG00000007944.14)	19055	25	0.003755941900085936	969	0.001936369422037091
NOX1 (ENSG00000007952.17)	29930	2	0.00030047535200687485	3	5.994951771012665e-06
E2F2 (ENSG00000007968.6)	24791	57	0.008563547532195934	3987	0.00796729090367583
PSMB1 (ENSG00000008018.8)	18225	33	0.004957843308113436	1564	0.003125368189954603
JARID2 (ENSG00000008083.13)	275638	54	0.00811283450418562	3041	0.006076882778549839
CDKL5 (ENSG00000008086.11)	227005	35	0.0052583186601203105	2004	0.0040046277830364605
CAMK1G (ENSG00000008118.9)	30222	1	0.00015023767600343742	2	3.996634514008444e-06
CDK11A (ENSG00000008128.22)	4646	1	0.00015023767600343742	1	1.998317257004222e-06
NADK (ENSG00000008130.15)	29226	77	0.011568301052264682	3803	0.007599600528387056
TFAP2B (ENSG00000008196.12)	28891	1	0.00015023767600343742	20	3.9966345140084444e-05
DLEC1 (ENSG00000008226.19)	84184	1	0.00015023767600343742	1	1.998317257004222e-06
CYTH3 (ENSG00000008256.15)	110766	18	0.002704278168061874	766	0.001530711018865234
ADAM22 (ENSG00000008277.14)	268747	20	0.0030047535200687487	586	0.001171013912604474
SYPL1 (ENSG00000008282.8)	22074	116	0.017427570416398742	5929	0.011848023016778031
CYB561 (ENSG00000008283.15)	14075	2	0.00030047535200687485	46	9.192259382219421e-05
SPAG9 (ENSG00000008294.20)	158692	62	0.00931473591221312	3675	0.007343815919490516
CELSR3 (ENSG00000008300.16)	26425	6	0.0009014260560206246	90	0.00017984855313037996
AASS (ENSG00000008311.14)	68634	7	0.001051663732024062	166	0.00033172066466270083
PLEKHG6 (ENSG00000008323.15)	18071	3	0.0004507130280103123	52	0.00010391249736421954
SS18L2 (ENSG00000008324.11)	13275	23	0.003455466548079061	10253	0.020488746836064286
MPND (ENSG00000008382.15)	16560	13	0.0019530897880446867	579	0.0011570256918054446
MGST1 (ENSG00000008394.12)	260588	102	0.015324242952350619	5302	0.010595078096636384
CRY1 (ENSG00000008405.11)	102466	2	0.00030047535200687485	2	3.996634514008444e-06
NFIX (ENSG00000008441.16)	102590	4	0.0006009507040137497	147	0.0002937526367796206
ST3GAL1 (ENSG00000008513.14)	117093	25	0.003755941900085936	12193	0.024365482314652482
MMP25 (ENSG00000008516.16)	14046	1	0.00015023767600343742	2	3.996634514008444e-06
PKD1 (ENSG00000008710.19)	46427	20	0.0030047535200687487	920	0.001838451876443884
MED24 (ENSG00000008838.19)	42015	15	0.0022535651400515623	900	0.0017984855313037996
RHOBTB2 (ENSG00000008853.16)	32783	70	0.010516637320240621	3745	0.007483698127480811
HEATR5B (ENSG00000008869.11)	115960	21	0.0031549911960721865	1052	0.002102229754368441
SEC62 (ENSG00000008952.16)	31739	162	0.024338503512556862	9821	0.019625473781038464
RPS20 (ENSG00000008988.9)	7287	193	0.028995871468663423	10988	0.02195751001996239
CSDE1 (ENSG00000009307.15)	41764	229	0.034404427804787176	15869	0.031711296551399995
UBE3C (ENSG00000009335.17)	129995	86	0.01292044013629562	4611	0.009214240872046468
REV3L (ENSG00000009413.15)	184306	45	0.006760695420154684	2136	0.004268405660961018
TENM1 (ENSG00000009694.13)	587580	8	0.0012019014080274994	13	2.597812434105489e-05
PAX7 (ENSG00000009709.11)	117861	4	0.0006009507040137497	68	0.00013588557347628708
MASP2 (ENSG00000009724.16)	20711	2	0.00030047535200687485	2	3.996634514008444e-06
FAM76A (ENSG00000009780.15)	36119	17	0.002554040492058436	864	0.0017265461100516475
POMT2 (ENSG00000009830.11)	45929	9	0.001352139084030937	322	0.0006434581567553594
VTA1 (ENSG00000009844.15)	77528	15	0.0022535651400515623	1082	0.0021621792720785678
MLXIPL (ENSG00000009950.15)	29109	1	0.00015023767600343742	1	1.998317257004222e-06
BAZ1B (ENSG00000009954.10)	81881	152	0.02283612675252249	18754	0.03747644183785718
RANBP9 (ENSG00000010017.12)	90067	41	0.006159744716140936	2587	0.005169646743869922
ETV7 (ENSG00000010030.13)	33710	2	0.00030047535200687485	81	0.000161863697817342
SPRTN (ENSG00000010072.15)	17920	19	0.0028545158440653113	5191	0.010373264881108915
METTL13 (ENSG00000010165.19)	31937	20	0.0030047535200687487	1096	0.0021901557136766274
DYRK4 (ENSG00000010219.13)	45546	9	0.001352139084030937	315	0.0006294699359563299
ZNF207 (ENSG00000010244.18)	22277	88	0.013220915488302494	4955	0.00990166200845592
UQCRC1 (ENSG00000010256.10)	11975	38	0.005709031688130623	2539	0.005073727515533719
STARD3NL (ENSG00000010270.13)	52450	29	0.0043568926040996854	1009	0.0020163021123172603
CD9 (ENSG00000010278.12)	38557	77	0.011568301052264682	4440	0.008872528621098745
NCAPD2 (ENSG00000010292.12)	38270	92	0.013821866192316243	5106	0.010203407914263557
IFFO1 (ENSG00000010295.19)	17709	7	0.001051663732024062	428	0.0008552797859978068
GIPR (ENSG00000010310.8)	15384	3	0.0004507130280103123	72	0.000143878842504304
PHF7 (ENSG00000010318.20)	12985	14	0.002103327464048124	945	0.0018884098078689896
NISCH (ENSG00000010322.15)	37954	30	0.0045071302801031245	7996	0.015978544787005756
STAB1 (ENSG00000010327.10)	29158	1	0.00015023767600343742	1	1.998317257004222e-06
FUZ (ENSG00000010361.13)	10508	10	0.0015023767600343743	346	0.0006914177709234608
SLC6A13 (ENSG00000010379.15)	41750	2	0.00030047535200687485	5	9.991586285021111e-06
IDS (ENSG00000010404.17)	8069	28	0.004206654928096248	1481	0.0029595078576232525
ZNF200 (ENSG00000010539.11)	13897	1	0.00015023767600343742	106	0.0002118216292424475
LRRC23 (ENSG00000010626.14)	38029	8	0.0012019014080274994	315	0.0006294699359563299
BTK (ENSG00000010671.15)	41350	29	0.0043568926040996854	1309	0.0026157972894185265
SCMH1 (ENSG00000010803.16)	214955	45	0.006760695420154684	2398	0.004791964782296125
FYN (ENSG00000010810.17)	213121	18	0.002704278168061874	556	0.0011110643948943474
HIVEP2 (ENSG00000010818.9)	205232	67	0.010065924292230308	12031	0.024041754919017798
FMO1 (ENSG00000010932.16)	37508	1	0.00015023767600343742	2	3.996634514008444e-06
ELOA (ENSG00000011007.12)	18905	35	0.0052583186601203105	1782	0.0035610013519815228
LYPLA2 (ENSG00000011009.10)	4570	14	0.002103327464048124	544	0.0010870845878102966
CLCN6 (ENSG00000011021.21)	37049	22	0.0033052288720756234	893	0.00178449731050477
MRC2 (ENSG00000011028.13)	66091	7	0.001051663732024062	155	0.00030973917483565443
NME1-NME2 (ENSG00000011052.21)	13383	132	0.019831373232453743	18921	0.03781016081977688
SLC6A7 (ENSG00000011083.8)	32832	2	0.00030047535200687485	2	3.996634514008444e-06
TSPAN9 (ENSG00000011105.12)	205961	18	0.002704278168061874	53	0.00010591081462122376
BTBD7 (ENSG00000011114.14)	95543	57	0.008563547532195934	2783	0.005561316926242749
APBA3 (ENSG00000011132.11)	10673	11	0.0016526144360378115	557	0.0011130627121513515
MKS1 (ENSG00000011143.16)	14169	10	0.0015023767600343743	708	0.0014148086179589894
ABHD5 (ENSG00000011198.7)	44259	10	0.0015023767600343743	590	0.0011790071816324909
ANOS1 (ENSG00000011201.11)	203313	4	0.0006009507040137497	9	1.7984855313037998e-05
AKAP8L (ENSG00000011243.17)	38463	20	0.0030047535200687487	4210	0.008412915651987775
MBTD1 (ENSG00000011258.15)	77356	30	0.0045071302801031245	1212	0.002421960515489117
UTP18 (ENSG00000011260.13)	37409	42	0.006309982392144373	1762	0.003521035006841439
RNF216 (ENSG00000011275.18)	161285	17	0.002554040492058436	1457	0.0029115482434551514
TTC19 (ENSG00000011295.15)	44834	25	0.003755941900085936	1002	0.0020023138915182303
PTBP1 (ENSG00000011304.19)	15253	185	0.027793970060635928	19623	0.03921297953419385
DPF1 (ENSG00000011332.19)	18709	3	0.0004507130280103123	124	0.0002477913398685235
SYT7 (ENSG00000011347.9)	63159	4	0.0006009507040137497	28	5.5952883196118225e-05
LARS2 (ENSG00000011376.9)	160916	27	0.004056417252092811	1322	0.0026417754137595816
PIK3C2A (ENSG00000011405.13)	129794	54	0.00811283450418562	2610	0.005215608040781018
PLAUR (ENSG00000011422.11)	24176	1	0.00015023767600343742	1	1.998317257004222e-06
ANLN (ENSG00000011426.10)	63986	41	0.006159744716140936	25659	0.051274822497471326
WIZ (ENSG00000011451.17)	29972	18	0.002704278168061874	624	0.0012469499683706346
RABGAP1 (ENSG00000011454.16)	164003	43	0.00646022006814781	7826	0.01563883085331504
DCN (ENSG00000011465.16)	42640	3	0.0004507130280103123	110	0.0002198148982704644
QPCTL (ENSG00000011478.11)	11507	20	0.0030047535200687487	981	0.0019603492291211414
PPP5C (ENSG00000011485.14)	45988	46	0.006910933096158122	1799	0.003594972745350595
CEP68 (ENSG00000011523.13)	30639	5	0.0007511883800171872	338	0.0006754312328674269
MAP4K3 (ENSG00000011566.14)	187435	16	0.0024038028160549988	570	0.0011390408364924064
ZBTB32 (ENSG00000011590.13)	12512	3	0.0004507130280103123	188	0.00037568364431679374
TMEM159 (ENSG00000011638.10)	22240	29	0.0043568926040996854	1752	0.003501051834271397
GABRA3 (ENSG00000011677.12)	284749	4	0.0006009507040137497	5	9.991586285021111e-06
BRCA1 (ENSG00000012048.20)	118339	46	0.006910933096158122	6801	0.013590555664885713
ERCC1 (ENSG00000012061.15)	71496	149	0.022385413724512183	8656	0.017297434176628546
CD22 (ENSG00000012124.16)	27586	178	0.02674230632861186	10049	0.020081090115635428
MBTPS2 (ENSG00000012174.11)	43048	13	0.0019530897880446867	751	0.0015007362600101704
PRICKLE3 (ENSG00000012211.12)	11265	3	0.0004507130280103123	122	0.00024379470535451503
LTF (ENSG00000012223.12)	49590	1	0.00015023767600343742	2	3.996634514008444e-06
EXTL3 (ENSG00000012232.8)	155131	29	0.0043568926040996854	1768	0.003533024910383464
NR1H4 (ENSG00000012504.13)	90706	1	0.00015023767600343742	1	1.998317257004222e-06
ELOVL5 (ENSG00000012660.13)	81378	83	0.012469727108285308	12653	0.02528470825287442
ALOX5 (ENSG00000012779.10)	71944	50	0.007511883800171874	2949	0.00589303759090545
CALCOCO1 (ENSG00000012822.15)	19229	17	0.002554040492058436	669	0.0013368742449358245
UBR7 (ENSG00000012963.14)	11235	41	0.006159744716140936	2461	0.00491785876948739
MAP4K5 (ENSG00000012983.11)	142524	14	0.002103327464048124	550	0.0010990744913523221
EHD3 (ENSG00000013016.15)	35111	14	0.002103327464048124	9272	0.018528397606943144
PSMC4 (ENSG00000013275.7)	10437	20	0.0030047535200687487	1011	0.002020298746831268
MAN2B2 (ENSG00000013288.8)	48188	14	0.002103327464048124	546	0.001091081222324305
SLC7A14 (ENSG00000013293.5)	126491	2	0.00030047535200687485	2	3.996634514008444e-06
CLDN11 (ENSG00000013297.10)	437349	2	0.00030047535200687485	2	3.996634514008444e-06
SLC25A39 (ENSG00000013306.15)	5246	56	0.008413309856192496	2323	0.004642090988020807
MVP (ENSG00000013364.18)	27570	9	0.001352139084030937	332	0.0006634413293254018
NUB1 (ENSG00000013374.15)	36751	29	0.0043568926040996854	1410	0.002817627332375953
PGM3 (ENSG00000013375.15)	32787	20	0.0030047535200687487	1016	0.002030290333116289
RWDD2A (ENSG00000013392.7)	5554	9	0.001352139084030937	381	0.0007613588749186085
CLK1 (ENSG00000013441.15)	11640	32	0.0048076056321099975	1607	0.0032112958320057844
POLR3B (ENSG00000013503.9)	152541	22	0.0033052288720756234	1132	0.0022620951349287795
ANGEL1 (ENSG00000013523.9)	40069	25	0.003755941900085936	1137	0.0022720867212138005
RNF14 (ENSG00000013561.17)	31964	36	0.005408556336123748	5923	0.011836033113236005
DNASE1L1 (ENSG00000013563.13)	10875	9	0.001352139084030937	509	0.0010171434838151488
DDX11 (ENSG00000013573.16)	30947	22	0.0033052288720756234	5096	0.010183424741693516
HEBP1 (ENSG00000013583.8)	25410	4	0.0006009507040137497	125	0.0002497896571255278
GPRC5A (ENSG00000013588.7)	27156	1	0.00015023767600343742	1	1.998317257004222e-06
MAMLD1 (ENSG00000013619.13)	152757	10	0.0015023767600343743	44	8.792595930818577e-05
CD6 (ENSG00000013725.14)	48698	3	0.0004507130280103123	26	5.195624868210977e-05
TACC3 (ENSG00000013810.18)	23687	40	0.0060095070401374965	1394	0.0027856542562638854
UFL1 (ENSG00000014123.9)	33682	10	0.0015023767600343743	588	0.0011750105471184825
POLA2 (ENSG00000014138.8)	43828	26	0.0039061795760893725	2155	0.0043063736888440994
ZC3H3 (ENSG00000014164.6)	103799	15	0.0022535651400515623	473	0.0009452040625629967
CAPN1 (ENSG00000014216.15)	31441	30	0.0045071302801031245	1339	0.002675746807128653
ACPP (ENSG00000014257.15)	50932	1	0.00015023767600343742	79	0.00015786706330333353
MDH1 (ENSG00000014641.17)	18589	87	0.013070677812299055	8523	0.01703165798144698
SLC30A9 (ENSG00000014824.13)	99071	44	0.006610457744151247	1986	0.003968658072410385
COX15 (ENSG00000014919.12)	20257	15	0.0022535651400515623	865	0.0017285444273086518
CCDC88C (ENSG00000015133.18)	146522	202	0.030348010552694364	15717	0.03140755232833535
YAF2 (ENSG00000015153.14)	81246	17	0.002554040492058436	716	0.0014307951560150226
ZMYND11 (ENSG00000015171.19)	120173	13	0.0019530897880446867	600	0.001198990354202533
