Gene name (Gene ID)	Length	cDNA #	cDNA %	reads #	reads %
RNH1 (ENSG00000023191.16)	12789	1	0.0044361636057137785	1	0.000183070718387806
NDUFS1 (ENSG00000023228.13)	44787	5	0.02218081802856889	70	0.01281495028714642
ALAS1 (ENSG00000023330.14)	16242	2	0.008872327211427557	11	0.002013777902265866
AKAP11 (ENSG00000023516.8)	51115	7	0.03105314523999645	187	0.034234224338519734
GLRX2 (ENSG00000023572.8)	9647	1	0.0044361636057137785	11	0.002013777902265866
SNAPC1 (ENSG00000023608.4)	20965	1	0.0044361636057137785	54	0.009885818792941526
DERA (ENSG00000023697.12)	126111	1	0.0044361636057137785	21	0.0038444850861439274
UBR2 (ENSG00000024048.10)	129336	2	0.008872327211427557	38	0.00695668729873663
CCDC28A (ENSG00000024862.17)	19811	1	0.0044361636057137785	14	0.002562990057429285
HSF2 (ENSG00000025156.12)	33574	1	0.0044361636057137785	50	0.0091535359193903
PHF20 (ENSG00000025293.16)	178007	2	0.008872327211427557	2	0.00036614143677561205
SEC63 (ENSG00000025796.13)	90434	1	0.0044361636057137785	1	0.000183070718387806
KPNA6 (ENSG00000025800.13)	68531	5	0.02218081802856889	88	0.01611022321812693
VIM (ENSG00000026025.15)	9335	1	0.0044361636057137785	1	0.000183070718387806
CD44 (ENSG00000026508.17)	92829	1	0.0044361636057137785	2	0.00036614143677561205
AGPAT4 (ENSG00000026652.13)	142205	1	0.0044361636057137785	14	0.002562990057429285
MIPEP (ENSG00000027001.9)	159060	14	0.0621062904799929	4091	0.7489423089245144
B4GALT7 (ENSG00000027847.13)	10248	1	0.0044361636057137785	37	0.0067736165803488225
VRK2 (ENSG00000028116.16)	252270	1	0.0044361636057137785	1	0.000183070718387806
VEZT (ENSG00000028203.17)	84834	1	0.0044361636057137785	1	0.000183070718387806
POU2F2 (ENSG00000028277.21)	110407	8	0.03548930884571023	244	0.044669255286624666
BRD9 (ENSG00000028310.17)	41928	3	0.013308490817141336	23	0.004210626522919539
SNX1 (ENSG00000028528.14)	51968	4	0.017744654422855114	58	0.01061810166649275
TBPL1 (ENSG00000028839.9)	38263	1	0.0044361636057137785	11	0.002013777902265866
BCLAF1 (ENSG00000029363.16)	33225	3	0.013308490817141336	3	0.000549212155163418
SLC39A9 (ENSG00000029364.11)	64374	3	0.013308490817141336	98	0.01794093040200499
ANK1 (ENSG00000029534.19)	241424	1	0.0044361636057137785	15	0.0027460607758170905
TFB1M (ENSG00000029639.10)	56985	2	0.008872327211427557	5	0.0009153535919390303
RABEP1 (ENSG00000029725.16)	103548	3	0.013308490817141336	128	0.023433051953639168
NUP160 (ENSG00000030066.13)	70321	1	0.0044361636057137785	2	0.00036614143677561205
GRN (ENSG00000030582.17)	8017	3	0.013308490817141336	57	0.010435030948104943
FAM13B (ENSG00000031003.10)	114002	2	0.008872327211427557	12	0.002196848620653672
SARS (ENSG00000031698.12)	24252	1	0.0044361636057137785	29	0.005309050833246375
RANBP3 (ENSG00000031823.14)	62004	2	0.008872327211427557	2	0.00036614143677561205
ARID4A (ENSG00000032219.18)	75503	1	0.0044361636057137785	1	0.000183070718387806
EIPR1 (ENSG00000032389.12)	188240	7	0.03105314523999645	267	0.04887988180954421
PNPLA6 (ENSG00000032444.15)	27419	1	0.0044361636057137785	33	0.006041333706797599
ZCCHC8 (ENSG00000033030.13)	29345	1	0.0044361636057137785	1	0.000183070718387806
ABCF2 (ENSG00000033050.7)	19394	1	0.0044361636057137785	13	0.0023799193390414784
FUT8 (ENSG00000033170.16)	333445	1	0.0044361636057137785	2	0.00036614143677561205
PIAS1 (ENSG00000033800.13)	144425	7	0.03105314523999645	154	0.028192890631722124
SLC4A7 (ENSG00000033867.16)	111700	3	0.013308490817141336	3	0.000549212155163418
MAP2K3 (ENSG00000034152.18)	30569	1	0.0044361636057137785	1	0.000183070718387806
TMSB10 (ENSG00000034510.5)	1051	1	0.0044361636057137785	30	0.005492121551634181
RNF19A (ENSG00000034677.12)	79159	2	0.008872327211427557	67	0.012265738131983004
PEX3 (ENSG00000034693.14)	39111	2	0.008872327211427557	3	0.000549212155163418
GABARAPL2 (ENSG00000034713.7)	11531	2	0.008872327211427557	3	0.000549212155163418
FAM136A (ENSG00000035141.7)	6116	4	0.017744654422855114	370	0.06773616580348822
DEPDC1B (ENSG00000035499.12)	103279	1	0.0044361636057137785	5	0.0009153535919390303
NSMAF (ENSG00000035681.7)	75996	2	0.008872327211427557	6	0.001098424310326836
ADSS (ENSG00000035687.9)	43641	1	0.0044361636057137785	1	0.000183070718387806
STAP1 (ENSG00000035720.7)	48610	1	0.0044361636057137785	1	0.000183070718387806
RFC1 (ENSG00000035928.15)	78813	4	0.017744654422855114	48	0.008787394482614688
CUL3 (ENSG00000036257.12)	114534	2	0.008872327211427557	56	0.01025196022971714
CYP46A1 (ENSG00000036530.8)	42998	1	0.0044361636057137785	1	0.000183070718387806
ZZZ3 (ENSG00000036549.12)	121004	3	0.013308490817141336	51	0.009336606637778107
SLC18A1 (ENSG00000036565.14)	38352	1	0.0044361636057137785	1	0.000183070718387806
FBXO42 (ENSG00000037637.10)	105616	1	0.0044361636057137785	1	0.000183070718387806
MFAP3 (ENSG00000037749.11)	152245	3	0.013308490817141336	99	0.0181240011203928
MRI1 (ENSG00000037757.13)	9751	1	0.0044361636057137785	8	0.0014645657471024482
AGA (ENSG00000038002.8)	11734	1	0.0044361636057137785	1	0.000183070718387806
PI4K2B (ENSG00000038210.12)	2263	2	0.008872327211427557	2	0.00036614143677561205
BOD1L1 (ENSG00000038219.12)	58986	2	0.008872327211427557	63	0.01153345525843178
TLL1 (ENSG00000038295.7)	230638	2	0.008872327211427557	2	0.00036614143677561205
TRIO (ENSG00000038382.18)	388427	9	0.039925472451424006	167	0.030572809970763608
CLEC16A (ENSG00000038532.14)	236483	2	0.008872327211427557	38	0.00695668729873663
SKIV2L2 (ENSG00000039123.15)	117822	2	0.008872327211427557	2	0.00036614143677561205
RIPOR1 (ENSG00000039523.19)	28371	3	0.013308490817141336	53	0.009702748074553718
PNKP (ENSG00000039650.11)	12841	1	0.0044361636057137785	4	0.0007322828735512241
STAU2 (ENSG00000040341.17)	326800	2	0.008872327211427557	2	0.00036614143677561205
INPP4A (ENSG00000040933.15)	149537	1	0.0044361636057137785	8	0.0014645657471024482
LSG1 (ENSG00000041802.10)	31690	3	0.013308490817141336	38	0.00695668729873663
TDP1 (ENSG00000042088.13)	89830	1	0.0044361636057137785	1	0.000183070718387806
SPATA7 (ENSG00000042317.16)	85427	1	0.0044361636057137785	1	0.000183070718387806
DCUN1D1 (ENSG00000043093.13)	47337	3	0.013308490817141336	16	0.0029291314942048964
JADE2 (ENSG00000043143.20)	58919	2	0.008872327211427557	32	0.005858262988409793
TRIT1 (ENSG00000043514.15)	42377	1	0.0044361636057137785	1	0.000183070718387806
HSPA5 (ENSG00000044574.7)	6478	1	0.0044361636057137785	1	0.000183070718387806
GEMIN8 (ENSG00000046647.13)	21615	1	0.0044361636057137785	1	0.000183070718387806
OFD1 (ENSG00000046651.14)	34609	1	0.0044361636057137785	1	0.000183070718387806
WDR37 (ENSG00000047056.14)	82760	2	0.008872327211427557	20	0.003661414367756121
YTHDC2 (ENSG00000047188.15)	81603	2	0.008872327211427557	72	0.013181091723922034
ATP6V1H (ENSG00000047249.17)	128002	2	0.008872327211427557	54	0.009885818792941526
POLR2B (ENSG00000047315.15)	53346	2	0.008872327211427557	25	0.00457676795969515
FAM214A (ENSG00000047346.12)	127961	9	0.039925472451424006	71	0.012998021005534228
TPR (ENSG00000047410.13)	64042	2	0.008872327211427557	96	0.017574788965229377
KIAA0556 (ENSG00000047578.12)	229304	1	0.0044361636057137785	1	0.000183070718387806
MAP4 (ENSG00000047849.21)	237721	9	0.039925472451424006	118	0.021602344769761108
GOPC (ENSG00000047932.13)	32087	3	0.013308490817141336	22	0.004027555804531732
USP28 (ENSG00000048028.11)	76667	5	0.02218081802856889	47	0.008604323764226884
TSPAN17 (ENSG00000048140.17)	11668	1	0.0044361636057137785	2	0.00036614143677561205
RRM2B (ENSG00000048392.11)	34617	4	0.017744654422855114	165	0.030206668533987988
ZNF800 (ENSG00000048405.9)	79699	12	0.05323396326856535	876	0.16036994930771808
SNX29 (ENSG00000048471.13)	594476	6	0.026616981634282676	459	0.08402945974000296
RSF1 (ENSG00000048649.13)	159237	5	0.02218081802856889	5	0.0009153535919390303
VPS13D (ENSG00000048707.13)	281829	5	0.02218081802856889	28	0.0051259801148585684
FAM120A (ENSG00000048828.16)	114386	12	0.05323396326856535	541	0.09904125864780304
R3HDM1 (ENSG00000048991.16)	193734	4	0.017744654422855114	110	0.020137779022658658
H6PD (ENSG00000049239.12)	36563	1	0.0044361636057137785	59	0.010801172384880556
PER3 (ENSG00000049246.14)	60858	1	0.0044361636057137785	32	0.005858262988409793
LTBP1 (ENSG00000049323.15)	452428	1	0.0044361636057137785	1	0.000183070718387806
ARID1B (ENSG00000049618.22)	433028	11	0.04879779966285157	78	0.014279516034248868
CLPTM1L (ENSG00000049656.13)	27356	1	0.0044361636057137785	67	0.012265738131983004
JKAMP (ENSG00000050130.17)	20968	1	0.0044361636057137785	30	0.005492121551634181
MCUR1 (ENSG00000050393.11)	28012	1	0.0044361636057137785	1	0.000183070718387806
SLC4A8 (ENSG00000050438.16)	124447	3	0.013308490817141336	71	0.012998021005534228
MAPK9 (ENSG00000050748.17)	58957	1	0.0044361636057137785	77	0.014096445315861062
POLQ (ENSG00000051341.13)	115215	1	0.0044361636057137785	1	0.000183070718387806
PIK3CB (ENSG00000051382.8)	182240	3	0.013308490817141336	79	0.014462586752636675
CYBA (ENSG00000051523.10)	7870	1	0.0044361636057137785	1	0.000183070718387806
MSMO1 (ENSG00000052802.12)	15538	1	0.0044361636057137785	73	0.01336416244230984
TTC17 (ENSG00000052841.14)	135339	2	0.008872327211427557	49	0.008970465201002495
FOXN3 (ENSG00000053254.15)	286863	2	0.008872327211427557	19	0.003478343649368315
AP5M1 (ENSG00000053770.11)	29834	3	0.013308490817141336	193	0.03533264864884656
ANAPC4 (ENSG00000053900.10)	41286	1	0.0044361636057137785	1	0.000183070718387806
KCNQ1 (ENSG00000053918.15)	403202	1	0.0044361636057137785	15	0.0027460607758170905
THRAP3 (ENSG00000054118.13)	80942	10	0.04436163605713778	775	0.14187980675054968
PHPT1 (ENSG00000054148.17)	2221	1	0.0044361636057137785	41	0.007505899453900047
ARID4B (ENSG00000054267.21)	194149	4	0.017744654422855114	4	0.0007322828735512241
SDCCAG8 (ENSG00000054282.15)	243979	1	0.0044361636057137785	1	0.000183070718387806
HHAT (ENSG00000054392.12)	348045	1	0.0044361636057137785	55	0.010068889511329329
TBC1D22A (ENSG00000054611.13)	413083	12	0.05323396326856535	208	0.03807870942466365
SYNE2 (ENSG00000054654.16)	373451	33	0.1463933989885547	651	0.11917903767046173
FAM168A (ENSG00000054965.10)	197703	3	0.013308490817141336	51	0.009336606637778107
RELT (ENSG00000054967.12)	21211	1	0.0044361636057137785	1	0.000183070718387806
NOP58 (ENSG00000055044.10)	37666	3	0.013308490817141336	61	0.011167313821656168
SZRD1 (ENSG00000055070.16)	45571	1	0.0044361636057137785	36	0.006590545861961017
CUL1 (ENSG00000055130.15)	103123	5	0.02218081802856889	136	0.024897617700741614
CYFIP2 (ENSG00000055163.19)	129517	8	0.03548930884571023	509	0.09318299565939328
TAB2 (ENSG00000055208.18)	187855	4	0.017744654422855114	149	0.02727753703978309
USP36 (ENSG00000055483.19)	54061	1	0.0044361636057137785	6	0.001098424310326836
KMT2C (ENSG00000055609.17)	301084	9	0.039925472451424006	126	0.02306691051686356
CCDC85A (ENSG00000055813.5)	3982	1	0.0044361636057137785	45	0.008238182327451271
PUM2 (ENSG00000055917.15)	103544	15	0.06654245408570668	432	0.07908655034353221
MRPL43 (ENSG00000055950.16)	17716	1	0.0044361636057137785	1	0.000183070718387806
HPF1 (ENSG00000056050.6)	28489	1	0.0044361636057137785	28	0.0051259801148585684
ZFR (ENSG00000056097.15)	90314	4	0.017744654422855114	105	0.01922242543071963
PHF21B (ENSG00000056487.15)	127205	2	0.008872327211427557	5	0.0009153535919390303
RC3H2 (ENSG00000056586.15)	60675	5	0.02218081802856889	85	0.015561011062963512
SOAT1 (ENSG00000057252.12)	64967	2	0.008872327211427557	29	0.005309050833246375
GDI2 (ENSG00000057608.16)	76910	5	0.02218081802856889	73	0.01336416244230984
ATG5 (ENSG00000057663.14)	280070	3	0.013308490817141336	48	0.008787394482614688
MTA3 (ENSG00000057935.13)	261989	4	0.017744654422855114	53	0.009702748074553718
USP13 (ENSG00000058056.8)	136647	3	0.013308490817141336	134	0.02453147626396601
ATP11B (ENSG00000058063.15)	128136	1	0.0044361636057137785	1	0.000183070718387806
CDK14 (ENSG00000058091.16)	741966	10	0.04436163605713778	232	0.042472406665971
SEC61A1 (ENSG00000058262.9)	20043	2	0.008872327211427557	65	0.011899596695207392
PPP1R12A (ENSG00000058272.16)	161101	1	0.0044361636057137785	1	0.000183070718387806
CROCC (ENSG00000058453.16)	227382	1	0.0044361636057137785	1	0.000183070718387806
POLR3E (ENSG00000058600.15)	37729	1	0.0044361636057137785	1	0.000183070718387806
ATP2B4 (ENSG00000058668.14)	117396	1	0.0044361636057137785	26	0.004759838678082957
ZC3H11A (ENSG00000058673.16)	53209	1	0.0044361636057137785	1	0.000183070718387806
RIOK2 (ENSG00000058729.10)	22230	1	0.0044361636057137785	70	0.01281495028714642
YIPF1 (ENSG00000058799.14)	38116	1	0.0044361636057137785	1	0.000183070718387806
NDC1 (ENSG00000058804.11)	73265	4	0.017744654422855114	95	0.017391718246841572
DGKG (ENSG00000058866.14)	255850	1	0.0044361636057137785	26	0.004759838678082957
FLYWCH1 (ENSG00000059122.16)	39272	2	0.008872327211427557	43	0.007872040890675659
UNKL (ENSG00000059145.18)	51547	1	0.0044361636057137785	14	0.002562990057429285
PARP12 (ENSG00000059378.12)	39978	1	0.0044361636057137785	47	0.008604323764226884
ALDH18A1 (ENSG00000059573.8)	50778	2	0.008872327211427557	67	0.012265738131983004
TARBP1 (ENSG00000059588.9)	87791	1	0.0044361636057137785	1	0.000183070718387806
MXD1 (ENSG00000059728.10)	43756	2	0.008872327211427557	125	0.022883839798475757
CDK17 (ENSG00000059758.7)	121784	4	0.017744654422855114	46	0.008421253045839077
CTDP1 (ENSG00000060069.16)	76823	1	0.0044361636057137785	1	0.000183070718387806
WNK1 (ENSG00000060237.16)	158734	9	0.039925472451424006	132	0.0241653348271904
CCAR1 (ENSG00000060339.13)	71259	2	0.008872327211427557	76	0.01391337459747326
OGFR (ENSG00000060491.16)	9166	2	0.008872327211427557	27	0.004942909396470763
PTPRU (ENSG00000060656.19)	90298	1	0.0044361636057137785	1	0.000183070718387806
SNRNP40 (ENSG00000060688.12)	36778	1	0.0044361636057137785	1	0.000183070718387806
